533034.6410	8604920.0300	739.4314
533041.5160	8604914.9800	731.7521
533055.2980	8604865.2500	732.9072
533072.8910	8604816.8700	733.1822
533112.9090	8604769.3900	734.1847
533126.4470	8604752.3600	734.2305
533135.5390	8604721.1000	734.4828
533157.5990	8604686.4300	734.5445
533169.3850	8604673.2200	734.2748
533186.7910	8604656.8800	734.6959
533198.4680	8604643.7600	734.4916
533218.1920	8604617.5300	737.5095
533228.9730	8604597.5700	737.9667
533234.9020	8604587.5200	736.5864
533240.4640	8604579.0600	736.9460
533256.7840	8604553.3400	738.4576
533270.3680	8604532.5600	740.4795
533282.1920	8604514.8800	739.8042
533273.3580	8604514.6000	744.7244
533265.8610	8604533.1100	745.9835
533235.7600	8604581.3900	742.6858
533222.1410	8604608.2500	743.4395
533217.0440	8604614.3000	743.7165
533198.5840	8604636.8300	742.3470
533196.5520	8604645.9100	742.0788
533169.2710	8604669.6200	741.7751
533143.7710	8604696.5000	738.9834
533127.4740	8604737.4900	740.8239
533124.5160	8604751.8800	741.9764
533118.2680	8604760.5600	740.9159
533097.6860	8604779.1500	737.3824
533079.1560	8604802.7100	737.3332
533058.2410	8604839.6100	736.9896
533037.8840	8604916.5500	740.7476
