534542.9970	8603166.4200	759.5997
534551.3230	8603178.6300	742.9583
534512.8390	8603178.6000	743.8895
534482.9130	8603170.1700	742.3658
534462.6620	8603175.1300	742.0348
534441.3340	8603167.5500	742.3554
534415.0010	8603163.9100	740.5738
534405.9190	8603168.6700	739.3128
534399.8580	8603172.1500	739.0232
534373.6820	8603186.2700	737.3198
534332.8510	8603189.2000	737.5401
534289.6050	8603186.4600	735.0862
534261.3470	8603214.1400	731.6582
534257.1160	8603214.4800	731.4932
534187.2680	8603247.7000	729.1935
534176.5880	8603246.5300	729.1287
534148.8640	8603251.8300	728.7543
534056.7330	8603307.3500	726.5050
534042.2910	8603317.7100	726.2386
533760.7440	8603481.9300	719.9023
533704.5870	8603517.6500	719.1283
533693.4350	8603502.4500	739.3887
533753.9970	8603459.0000	739.4275
533907.5210	8603380.2400	739.6369
533945.5970	8603340.7900	739.8709
533991.9800	8603313.6800	740.2617
534049.9610	8603293.4300	742.0937
534086.8960	8603245.2900	740.7865
534123.8070	8603233.8900	742.6565
534148.8140	8603237.2800	743.8539
534176.4660	8603237.8800	743.8296
534233.4920	8603197.2800	742.9137
534256.3070	8603202.7000	745.4775
534440.3100	8603159.3800	755.7035
534460.7380	8603163.1000	756.5236
534492.2060	8603156.8800	757.4899
534526.2950	8603164.8800	759.1632
