534393.8010	8603103.4500	802.4574
534392.4110	8603102.6700	805.9125
534367.3270	8603110.4900	804.7578
534358.7640	8603111.4400	803.7506
534352.4090	8603109.6900	803.1185
534344.6960	8603108.7000	803.1663
534332.4290	8603110.3900	802.6135
534325.0700	8603112.3700	802.1914
534309.9640	8603111.6400	801.3152
534296.2510	8603112.0800	800.6786
534279.6210	8603111.8800	799.6160
534254.5250	8603118.7800	798.1519
534237.1800	8603126.7700	796.8562
534224.6790	8603135.4800	797.3583
534207.7000	8603135.6100	796.0329
534218.2670	8603139.0500	794.5004
534245.2010	8603125.4400	794.9958
534249.8420	8603123.6800	795.1570
534264.7450	8603115.8100	795.8379
534288.8110	8603115.2700	797.3953
534294.6140	8603114.3500	797.8987
534310.2110	8603113.2800	799.1830
534329.2170	8603112.8200	800.5535
534338.7360	8603110.0300	801.1155
534350.4340	8603110.3400	801.5556
534358.5570	8603112.9600	800.9724
534367.5090	8603112.5300	801.0290
534374.7680	8603108.8800	801.8337
534381.8830	8603107.0000	802.1848
534391.1520	8603105.5300	802.0473
534393.9780	8603104.2100	802.0482
