Easting,Northing,Height
539717.238,8582564.720,
539674.688,8582590.979,
539632.139,8582617.238,
539589.590,8582643.497,
539547.040,8582669.756,
539515.545,8582708.104,
539485.626,8582748.165,
539455.707,8582788.225,
539425.788,8582828.286,
539395.869,8582868.347,
539365.461,8582907.931,
539326.182,8582938.869,
539286.903,8582969.807,
539247.624,8583000.745,
539208.345,8583031.683,
539169.066,8583062.621,
539129.787,8583093.559,
539090.508,8583124.497,
539051.229,8583155.435,
539011.950,8583186.373,
538972.671,8583217.311,
538933.392,8583248.249,
538893.671,8583278.525,
538850.049,8583302.961,
538806.427,8583327.397,
538762.805,8583351.833,
538719.183,8583376.269,
538675.561,8583400.705,
538631.939,8583425.141,
538588.317,8583449.577,
538547.042,8583476.928,
538513.960,8583514.419,
538480.877,8583551.909,
538447.794,8583589.400,
538414.712,8583626.890,
538381.629,8583664.381,
538348.546,8583701.871,
538315.464,8583739.362,
538282.381,8583776.852,
538249.298,8583814.343,
538216.216,8583851.833,
538183.133,8583889.324,
538150.050,8583926.814,
538116.968,8583964.305,
538109.832,8584011.901,
538118.913,8584058.018,
538153.645,8584093.985,
538188.378,8584129.952,
538232.039,8584153.555,
538250.885,8584160.375,
538205.802,8584138.752,
538168.441,8584106.427,
538133.708,8584070.460,
538111.524,8584029.550,
538112.397,8583979.558,
538140.845,8583940.269,
538173.928,8583902.778,
538207.011,8583865.288,
538240.093,8583827.797,
538273.176,8583790.307,
538306.259,8583752.816,
538339.341,8583715.326,
538372.424,8583677.835,
538405.507,8583640.345,
538438.589,8583602.854,
538471.672,8583565.364,
538504.754,8583527.873,
538537.837,8583490.383,
538575.769,8583458.898,
538619.391,8583434.462,
538663.013,8583410.026,
538706.635,8583385.590,
538750.257,8583361.154,
538793.879,8583336.719,
538837.501,8583312.283,
538881.123,8583287.847,
538922.205,8583259.606,
538961.484,8583228.668,
539000.763,8583197.730,
539040.042,8583166.792,
539079.321,8583135.854,
539118.600,8583104.916,
539157.879,8583073.978,
539197.158,8583043.040,
539236.437,8583012.102,
539275.716,8582981.164,
539314.995,8582950.226,
539354.274,8582919.288,
539387.693,8582882.636,
539417.612,8582842.576,
539447.531,8582802.515,
539477.450,8582762.454,
539507.369,8582722.394,
539537.288,8582682.333,
539577.376,8582653.385,
539619.926,8582627.125,
539662.475,8582600.866,
539705.025,8582574.607,
539747.574,8582548.348,
539790.124,8582522.089,
539832.673,8582495.830,
539875.223,8582469.571,
539917.772,8582443.311,
539960.322,8582417.052,
540002.871,8582390.793,
540045.421,8582364.534,
540089.402,8582340.768,
540133.527,8582317.252,
540177.652,8582293.737,
540221.777,8582270.221,
540265.902,8582246.706,
540310.027,8582223.190,
540354.152,8582199.674,
540398.277,8582176.159,
540442.402,8582152.643,
540486.527,8582129.127,
540530.652,8582105.612,
540574.777,8582082.096,
540618.902,8582058.580,
540660.579,8582031.736,
540696.125,8581996.572,
540731.671,8581961.408,
540767.217,8581926.245,
540802.762,8581891.081,
540838.308,8581855.917,
540873.854,8581820.754,
540909.400,8581785.590,
540944.946,8581750.426,
540980.492,8581715.262,
541016.038,8581680.099,
541053.468,8581647.638,
541098.763,8581626.465,
541144.059,8581605.292,
541189.355,8581584.119,
541234.650,8581562.945,
541279.946,8581541.772,
541325.242,8581520.599,
541370.537,8581499.426,
541415.833,8581478.252,
541461.129,8581457.079,
541504.082,8581431.658,
541546.162,8581404.653,
541588.242,8581377.648,
541630.323,8581350.643,
541672.403,8581323.639,
541713.050,8581294.772,
541749.895,8581260.973,
541786.740,8581227.173,
541823.586,8581193.373,
541860.431,8581159.574,
541897.391,8581125.906,
545530.560,8643103.426,508.052
545482.066,8643092.912,505.659
545433.036,8643083.110,513.920
545384.007,8643073.309,509.595
545334.977,8643063.508,517.462
545285.947,8643053.706,499.069
545236.917,8643043.905,508.882
545187.887,8643034.103,485.486
545138.857,8643024.302,486.553
545092.962,8643006.385,487.715
545050.072,8642980.684,486.356
545007.183,8642954.984,480.227
544964.294,8642929.283,490.009
544921.405,8642903.582,480.087
544878.516,8642877.882,474.392
544835.627,8642852.181,470.500
544792.738,8642826.480,478.789
544749.849,8642800.780,479.161
544706.959,8642775.079,474.229
544664.070,8642749.378,489.762
544617.785,8642732.973,473.353
544568.419,8642725.039,477.674
544519.052,8642717.105,463.786
544469.686,8642709.171,465.824
544429.298,8642686.660,474.547
544400.001,8642646.142,500.433
544370.703,8642605.625,499.198
544341.406,8642565.107,496.069
544318.975,8642523.853,494.156
544339.008,8642478.042,494.676
544359.042,8642432.230,494.947
544379.075,8642386.419,494.592
544399.108,8642340.608,494.681
544419.142,8642294.797,494.467
544439.175,8642248.986,493.482
544459.208,8642203.174,493.821
544485.717,8642161.137,493.804
544515.695,8642121.120,494.943
544545.672,8642081.103,494.859
544575.650,8642041.086,496.034
544605.627,8642001.069,495.731
544635.605,8641961.052,495.855
544670.350,8641928.349,494.069
544719.061,8641917.070,492.629
544767.772,8641905.792,477.165
544816.484,8641894.514,471.129
544866.086,8641891.684,462.606
544916.078,8641892.557,452.801
544966.071,8641893.430,455.771
545016.063,8641894.302,476.791
545061.018,8641882.266,485.168
545096.985,8641847.533,486.191
545132.952,8641812.800,498.210
545168.919,8641778.067,488.244
545204.886,8641743.334,490.023
545227.789,8641720.074,494.047
545191.094,8641753.873,502.916
545155.127,8641788.606,488.244
545119.160,8641823.339,486.775
545083.193,8641858.072,484.267
545047.226,8641892.805,485.019
544997.250,8641891.974,469.493
544947.257,8641891.101,452.663
544897.265,8641890.228,455.127
544847.273,8641889.356,455.876
544798.145,8641896.707,470.842
544749.434,8641907.985,482.460
544700.723,8641919.263,493.992
544653.829,8641933.389,495.151
544623.852,8641973.405,495.827
544593.874,8642013.422,496.485
544563.897,8642053.439,495.455
544533.919,8642093.456,495.596
544503.942,8642133.473,494.326
544473.964,8642173.490,494.523
544450.776,8642217.465,494.397
544430.743,8642263.276,494.261
544410.710,8642309.087,494.467
544390.676,8642354.898,495.390
544370.643,8642400.709,495.161
544350.610,8642446.521,494.947
544330.576,8642492.332,495.041
544318.864,8642537.346,494.481
544348.162,8642577.863,496.157
544377.459,8642618.381,499.113
544406.756,8642658.898,488.990
544436.054,8642699.416,460.862
544481.891,8642713.158,449.875
544531.258,8642721.092,469.331
544580.624,8642729.026,485.330
544629.991,8642736.960,473.353
544674.577,8642758.006,480.970
544717.466,8642783.707,486.084
544760.355,8642809.407,473.998
544803.244,8642835.108,468.659
544846.134,8642860.809,470.500
544889.023,8642886.509,474.392
544931.912,8642912.210,476.549
544974.801,8642937.911,485.116
545017.690,8642963.611,490.751
545060.579,8642989.312,486.356
545103.468,8643015.013,469.162
545150.978,8643028.764,496.462
545200.008,8643038.566,493.435
545249.038,8643048.367,508.882
545298.067,8643058.169,506.633
545347.097,8643067.970,517.462
545396.127,8643077.772,509.364
545445.157,8643087.573,513.920
545494.187,8643097.374,508.534
545332.795,8641656.413,545.890
545375.390,8641631.140,551.854
545417.914,8641604.840,554.743
545464.926,8641589.114,557.793
545513.386,8641576.802,562.716
545561.847,8641564.490,564.614
545610.236,8641551.905,569.321
545658.545,8641539.010,570.907
545706.853,8641526.115,572.323
545755.162,8641513.220,576.918
545803.927,8641504.054,578.198
545853.919,8641504.927,582.222
545903.911,8641505.799,584.939
545953.677,8641510.041,583.339
546003.334,8641515.884,572.952
546052.992,8641521.726,544.003
546080.459,8641558.596,547.535
546102.035,8641603.700,549.983
546109.717,8641612.268,561.933
546087.101,8641567.846,547.535
546065.524,8641522.741,544.003
546016.792,8641515.453,564.094
545967.135,8641509.611,578.753
545917.459,8641504.035,583.642
545867.467,8641503.163,582.222
545817.474,8641502.290,579.628
545768.243,8641507.659,575.036
545719.934,8641520.553,573.886
545671.625,8641533.448,572.575
545623.317,8641546.343,567.590
545574.970,8641559.093,566.114
545526.510,8641571.405,562.716
545478.049,8641583.717,559.564
545429.589,8641596.029,554.743
545386.806,8641621.728,551.800
545344.282,8641648.028,546.778
546753.560,8641303.660,601.777
546779.463,8641263.315,605.600
546804.822,8641220.222,617.322
546835.252,8641180.573,632.556
546865.945,8641141.103,633.974
546896.639,8641101.633,634.831
546927.332,8641062.162,636.139
546969.711,8641041.970,638.210
547018.903,8641033.022,643.935
547068.096,8641024.073,644.039
547117.289,8641015.125,645.829
547165.585,8641013.148,651.178
547210.914,8641034.249,653.622
547256.244,8641055.350,652.693
547291.289,8641086.466,653.976
547311.181,8641132.339,653.898
547331.074,8641178.211,656.904
547350.967,8641224.084,662.241
547339.816,8641272.103,662.241
547326.426,8641320.276,664.138
547313.035,8641368.449,665.580
547299.644,8641416.623,668.795
547286.253,8641464.796,672.761
547272.862,8641512.970,661.086
547259.471,8641561.143,660.265
547246.080,8641609.317,661.515
547239.981,8641658.876,640.871
547234.781,8641708.604,624.616
547229.581,8641758.333,628.346
547224.381,8641808.062,618.018
547219.181,8641857.791,611.480
547213.981,8641907.520,609.557
547213.472,8641956.746,609.021
547229.288,8642004.178,614.148
547245.103,8642051.611,604.879
547260.919,8642099.044,593.771
547276.735,8642146.477,595.203
547292.659,8642193.864,608.041
547315.279,8642238.455,611.837
547337.898,8642283.046,609.738
547360.518,8642327.637,610.951
547383.138,8642372.228,621.218
547405.757,8642416.819,624.322
547439.618,8642448.662,617.771
547486.769,8642465.299,614.992
547533.920,8642481.936,617.468
547581.071,8642498.572,624.549
547630.490,8642502.652,626.922
547680.482,8642503.525,635.243
547730.475,8642504.397,650.545
547780.467,8642505.270,665.216
547829.314,8642510.405,691.916
547873.015,8642534.700,723.045
547916.715,8642558.996,729.269
547960.415,8642583.292,730.491
548004.116,8642607.588,720.660
548040.126,8642638.447,712.437
548057.258,8642685.421,697.895
548074.389,8642732.394,694.799
548091.521,8642779.367,681.444
548103.578,8642827.192,691.795
548102.705,8642877.184,720.913
548092.210,8642922.993,719.216
548056.243,8642957.726,724.328
548020.276,8642992.459,713.200
547983.939,8643026.250,703.220
547933.946,8643025.378,710.343
547883.954,8643024.505,720.933
547833.961,8643023.633,723.867
547792.108,8642998.218,733.270
547751.501,8642969.045,738.541
547710.895,8642939.871,732.905
547670.288,8642910.698,717.388
547630.036,8642881.050,715.144
547590.565,8642850.357,699.830
547551.095,8642819.663,698.784
547507.439,8642798.566,672.044
547458.073,8642790.632,652.881
547497.325,8642798.966,672.044
547542.834,8642815.772,684.958
547582.304,8642846.466,700.471
547621.775,8642877.160,701.857
547661.824,8642907.079,717.422
547702.430,8642936.253,721.950
547743.037,8642965.426,734.342
547783.644,8642994.600,735.791
547824.250,8643023.774,725.644
547873.707,8643026.327,720.933
547923.699,8643027.199,714.468
547973.692,8643028.072,703.220
548013.161,8643002.110,713.200
548049.128,8642967.377,729.293
548085.095,8642932.644,724.782
548104.471,8642890.648,713.046
548105.343,8642840.656,704.086
548098.254,8642791.992,683.268
548081.123,8642745.019,694.799
548063.991,8642698.045,701.736
548046.859,8642651.072,711.687
548018.742,8642613.431,718.080
547975.042,8642589.135,725.656
547931.341,8642564.840,730.074
547887.641,8642540.544,723.045
547843.941,8642516.248,705.971
547797.111,8642503.560,673.669
547747.119,8642502.688,650.545
547697.126,8642501.815,636.308
547647.134,8642500.942,626.922
547597.142,8642500.070,623.874
547549.643,8642485.362,617.468
547502.492,8642468.725,614.553
547455.341,8642452.089,618.808
547414.059,8642428.764,616.434
547391.439,8642384.173,613.827
547368.820,8642339.582,617.653
547346.200,8642294.991,615.008
547323.581,8642250.400,615.194
547300.961,8642205.809,608.041
547283.096,8642159.232,604.646
547267.280,8642111.799,599.368
547251.465,8642064.367,589.760
547235.649,8642016.934,600.968
547219.833,8641969.501,609.021
547214.591,8641920.913,606.076
547219.791,8641871.184,609.211
547224.991,8641821.455,621.027
547230.191,8641771.727,605.019
547235.392,8641721.998,618.001
547240.592,8641672.269,629.256
547245.792,8641622.540,654.328
547257.937,8641574.130,656.345
547271.328,8641525.957,661.086
547284.719,8641477.783,668.431
547298.110,8641429.610,668.795
547311.501,8641381.436,666.417
547324.892,8641333.263,664.946
547338.282,8641285.089,662.241
547351.673,8641236.916,663.280
547338.601,8641190.543,659.134
547318.709,8641144.670,653.898
547298.816,8641098.798,655.164
547271.402,8641060.201,653.232
547226.073,8641039.099,653.622
547180.744,8641017.998,651.326
547133.694,8641010.107,648.566
547084.502,8641019.056,644.577
547035.309,8641028.005,643.497
546986.116,8641036.953,640.840
546937.128,8641046.308,636.888
546906.434,8641085.778,635.209
546875.741,8641125.249,635.318
546845.047,8641164.719,632.263
546814.354,8641204.189,625.959
546787.267,8641246.109,601.253
546761.909,8641289.201,599.345
550818.750,8638867.768,633.301
550841.207,8638824.823,642.804
550849.068,8638778.130,640.085
550838.250,8638729.314,639.483
550827.431,8638680.498,628.974
550816.613,8638631.683,634.086
550805.795,8638582.867,628.928
550791.568,8638534.963,643.486
550776.587,8638487.260,658.715
550761.605,8638439.557,653.990
550746.624,8638391.854,654.108
550731.643,8638344.151,681.466
550716.662,8638296.448,675.975
550701.681,8638248.745,686.014
550690.803,8638200.149,700.172
550684.597,8638150.536,707.272
550678.391,8638100.922,715.704
550723.177,8638082.750,714.205
550759.552,8638094.019,715.778
550783.391,8638137.969,707.778
550807.231,8638181.920,707.947
550831.070,8638225.871,698.849
550854.910,8638269.822,695.406
550880.414,8638312.814,695.418
550906.465,8638355.492,696.455
550932.515,8638398.169,682.727
550958.565,8638440.847,687.976
550984.616,8638483.525,687.067
551010.666,8638526.202,668.313
551036.716,8638568.880,676.636
551062.767,8638611.557,698.801
551088.817,8638654.235,705.692
551114.867,8638696.913,687.007
551140.918,8638739.590,688.958
551171.322,8638779.155,682.698
551203.282,8638817.607,692.897
551235.242,8638856.059,676.732
551267.202,8638894.511,697.145
551299.162,8638932.963,679.783
551331.122,8638971.415,679.407
551363.082,8639009.867,695.222
551395.042,8639048.319,691.770
551429.166,8639084.412,699.629
551470.278,8639112.869,677.434
551511.390,8639141.326,683.491
551552.502,8639169.783,676.821
551593.614,8639198.240,688.818
551634.726,8639226.696,678.187
551668.418,8639261.842,685.458
551692.463,8639305.680,706.547
551716.509,8639349.519,723.342
551698.409,8639375.105,733.640
551649.984,8639387.558,724.540
551601.560,8639400.011,703.342
551553.136,8639412.464,690.789
551504.711,8639424.918,708.565
551459.787,8639443.027,712.929
551427.275,8639481.013,703.198
551394.763,8639519.000,690.788
551362.251,8639556.986,695.503
551329.739,8639594.973,699.233
551297.227,8639632.959,688.093
551254.185,8639657.645,718.322
551209.754,8639680.578,755.695
551164.035,8639695.952,740.126
551114.516,8639689.034,742.397
551064.997,8639682.116,717.826
551015.478,8639675.198,699.802
550965.958,8639668.280,719.651
550916.439,8639661.362,716.278
550866.920,8639654.444,698.400
550817.401,8639647.526,703.254
550767.772,8639641.458,703.392
550718.126,8639635.515,687.444
550668.481,8639629.572,694.020
550618.835,8639623.629,698.683
550569.189,8639617.686,679.353
550519.544,8639611.743,676.840
550469.898,8639605.800,703.513
550420.253,8639599.857,724.051
550370.726,8639593.350,701.183
550322.897,8639578.777,738.063
550275.068,8639564.204,727.019
550227.239,8639549.631,745.068
550215.780,8639548.230,745.068
550263.609,8639562.803,737.179
550311.438,8639577.376,738.063
550359.268,8639591.949,710.478
550408.375,8639600.450,712.921
550458.021,8639606.393,703.513
550507.667,8639612.336,676.552
550557.312,8639618.279,679.353
550606.958,8639624.222,687.804
550656.603,8639630.165,672.704
550706.249,8639636.108,676.093
550755.894,8639642.051,703.392
550805.540,8639647.994,707.646
550855.072,8639654.808,698.400
550904.592,8639661.726,714.078
550954.111,8639668.644,719.651
551003.630,8639675.562,698.245
551053.149,8639682.480,717.826
551102.668,8639689.398,735.825
551152.187,8639696.316,740.126
551199.180,8639688.287,755.695
551243.611,8639665.354,732.374
551288.041,8639642.421,705.908
551322.346,8639606.687,699.233
551354.858,8639568.700,695.503
551387.370,8639530.714,690.771
551419.882,8639492.727,691.123
551452.394,8639454.741,693.288
551493.135,8639429.960,708.565
551541.560,8639417.506,695.114
551589.984,8639405.053,703.493
551638.408,8639392.600,706.559
551686.833,8639380.147,734.942
551726.368,8639363.335,744.735
551702.323,8639319.497,724.796
551678.277,8639275.658,689.351
551650.490,8639235.175,675.778
551609.378,8639206.719,688.818
551568.266,8639178.262,688.404
551527.154,8639149.805,683.491
551486.042,8639121.348,677.434
551444.930,8639092.891,693.598
551407.602,8639060.302,704.888
551375.642,8639021.849,700.981
551343.682,8638983.397,679.407
551311.722,8638944.945,665.566
551279.762,8638906.493,678.966
551247.802,8638868.041,676.732
551215.842,8638829.589,671.801
551183.882,8638791.137,698.538
551151.922,8638752.685,687.516
551125.407,8638710.340,695.256
551099.356,8638667.662,685.320
551073.306,8638624.985,692.071
551047.256,8638582.307,695.013
551021.205,8638539.630,679.648
550995.155,8638496.952,675.145
550969.104,8638454.274,693.993
550943.054,8638411.597,696.532
550917.004,8638368.919,689.691
550890.953,8638326.241,686.299
550864.903,8638283.564,696.937
550840.862,8638239.729,703.624
550817.023,8638195.778,707.450
550793.183,8638151.827,700.930
550769.344,8638107.876,715.778
550741.327,8638074.180,720.405
550694.211,8638090.917,720.427
550679.767,8638128.036,720.394
550685.973,8638177.649,695.185
550692.796,8638227.129,691.477
550707.777,8638274.832,666.076
550722.758,8638322.535,675.312
550737.739,8638370.237,663.515
550752.720,8638417.940,657.232
550767.702,8638465.643,645.667
550782.683,8638513.346,640.481
550797.664,8638561.049,638.542
550809.659,8638609.550,625.805
550820.478,8638658.366,631.901
550831.296,8638707.181,641.426
550842.115,8638755.997,639.653
550848.814,8638804.338,640.766
550827.191,8638849.421,635.133
550171.708,8639532.834,748.164
550124.483,8639517.425,745.820
550097.478,8639475.345,749.244
550070.473,8639433.265,746.972
550043.469,8639391.184,733.469
550016.464,8639349.104,730.793
549981.219,8639315.531,725.461
549938.246,8639289.970,718.946
549895.274,8639264.409,712.061
549852.301,8639238.849,713.786
549808.222,8639216.153,702.039
549759.192,8639206.352,708.948
549710.162,8639196.550,695.409
549661.132,8639186.749,700.541
549620.170,8639169.271,711.981
549619.573,8639123.082,704.077
549662.890,8639098.109,710.932
549704.405,8639071.809,708.648
549712.869,8639022.530,697.366
549721.333,8638973.252,683.759
549729.798,8638923.974,675.472
549738.262,8638874.695,687.654
549755.639,8638829.863,693.162
549789.914,8638793.459,689.211
549824.188,8638757.054,666.375
549866.033,8638761.855,653.009
549911.009,8638783.698,645.844
549955.985,8638805.542,647.197
550000.961,8638827.386,645.391
550045.937,8638849.230,648.344
550090.585,8638871.693,650.227
550133.936,8638896.608,649.367
550177.286,8638921.522,644.758
550220.637,8638946.436,643.191
550263.988,8638971.350,661.013
550307.338,8638996.265,663.446
550351.094,8639020.420,665.360
550395.901,8639042.610,669.025
550440.707,8639064.799,677.144
550485.514,8639086.989,682.708
550532.935,8639096.031,690.006
550582.815,8639092.570,693.862
550632.695,8639089.108,683.104
550682.575,8639085.647,685.885
550662.989,8639085.001,685.846
550613.109,8639088.462,680.721
550563.229,8639091.924,690.457
550513.349,8639095.385,693.959
550467.974,8639076.071,682.373
550423.167,8639053.881,676.702
550378.361,8639031.691,670.493
550333.749,8639009.137,651.671
550290.399,8638984.222,649.648
550247.048,8638959.308,647.779
550203.697,8638934.394,649.920
550160.347,8638909.480,641.027
550116.996,8638884.565,642.549
550073.303,8638860.298,640.837
550028.327,8638838.454,652.458
549983.351,8638816.610,651.513
549938.375,8638794.766,650.288
549893.399,8638772.922,652.622
549848.423,8638751.078,656.904
549810.519,8638768.655,666.375
549776.245,8638805.059,689.211
549741.999,8638841.486,686.353
549733.475,8638890.747,689.825
549725.011,8638940.025,687.218
549716.547,8638989.304,683.759
549708.083,8639038.582,699.521
549689.230,8639080.615,709.188
549645.913,8639105.588,704.654
549613.172,8639135.827,709.640
549624.716,8639181.509,704.581
549673.746,8639191.310,690.255
549722.776,8639201.111,695.409
549771.806,8639210.913,696.316
549820.290,8639222.135,711.157
549863.263,8639247.696,713.786
549906.235,8639273.257,701.132
549949.208,8639298.817,714.770
549992.180,8639324.378,731.939
550022.815,8639362.703,729.309
550049.820,8639404.784,733.469
550076.824,8639446.864,746.972
550103.829,8639488.944,749.244
550136.204,8639523.984,751.584
547406.415,8566657.241,
547447.094,8566628.695,
547487.612,8566599.398,
547528.129,8566570.101,
547576.426,8566572.304,
547625.924,8566579.370,
547675.422,8566586.437,
547724.920,8566593.504,
547774.419,8566600.570,
547823.917,8566607.637,
547869.778,8566608.983,
547820.313,8566605.102,
547770.815,8566598.036,
547721.317,8566590.969,
547671.819,8566583.902,
547622.321,8566576.836,
547572.823,8566569.769,
547525.049,8566569.859,
547484.532,8566599.157,
547444.014,8566628.454,
550063.866,8564000.489,
550058.132,8564047.051,
550054.143,8564096.892,
550050.154,8564146.732,
550046.164,8564196.573,
550042.175,8564246.413,
550038.186,8564296.254,
550040.237,8564295.693,
550044.226,8564245.852,
550048.216,8564196.012,
550052.205,8564146.171,
550056.194,8564096.330,
550060.184,8564046.490,
544290.954,8575569.844,
544331.867,8575593.443,
544379.409,8575603.992,
544349.355,8575600.315,
544305.030,8575577.178,
544274.725,8575563.614,
544234.099,8575540.151,
544189.792,8575516.986,
544150.322,8575486.292,
544110.852,8575455.599,
544072.945,8575422.998,
544035.098,8575390.323,
543997.252,8575357.648,
543950.083,8575349.296,
543900.091,8575348.423,
543855.577,8575359.419,
543824.196,8575398.345,
543792.815,8575437.271,
543761.434,8575476.196,
543730.052,8575515.122,
543701.277,8575555.937,
543674.041,8575597.868,
543646.805,8575639.799,
543619.569,8575681.730,
543605.081,8575728.989,
543594.421,8575777.839,
543600.237,8575760.567,
543610.897,8575711.716,
543631.509,8575667.020,
543658.745,8575625.089,
543685.980,8575583.158,
543713.216,8575541.227,
543743.562,8575501.551,
543774.943,8575462.625,
543806.325,8575423.699,
543837.706,8575384.773,
543870.989,8575349.915,
543920.982,8575350.788,
543970.974,8575351.661,
544012.858,8575373.764,
544050.705,8575406.439,
544088.551,8575439.113,
544127.182,8575470.831,
544166.652,8575501.525,
544208.248,8575528.912,
544252.572,8575552.050,
544859.529,8574717.714,
544829.177,8574753.487,
544829.160,8574756.767,
544883.776,8571333.415,
544911.169,8571291.642,
544955.650,8571282.148,
545005.643,8571283.021,
545055.635,8571283.893,
545105.627,8571284.766,
545155.620,8571285.639,
545205.465,8571287.325,
545252.616,8571303.962,
545299.767,8571320.599,
545346.918,8571337.235,
545394.069,8571353.872,
545441.220,8571370.509,
545489.762,8571362.562,
545538.474,8571351.284,
545587.185,8571340.005,
545635.897,8571328.727,
545684.608,8571317.449,
545698.755,8571275.022,
545701.770,8571232.287,
545695.927,8571281.944,
545674.577,8571317.718,
545625.865,8571328.997,
545577.154,8571340.275,
545528.443,8571351.553,
545479.731,8571362.832,
545431.531,8571364.969,
545384.380,8571348.333,
545337.229,8571331.696,
545290.078,8571315.059,
545242.927,8571298.422,
545195.313,8571284.331,
545145.320,8571283.458,
545095.328,8571282.586,
545045.336,8571281.713,
544995.343,8571280.841,
544945.351,8571279.968,
544905.015,8571297.446,
543129.049,8576505.711,
543108.613,8576547.940,
543088.772,8576593.835,
543068.931,8576639.730,
543049.089,8576685.624,
543029.248,8576731.519,
543009.406,8576777.413,
543002.644,8576798.094,
543022.486,8576752.199,
543042.327,8576706.305,
543062.169,8576660.410,
543082.010,8576614.516,
543101.852,8576568.621,
543121.693,8576522.726,
543367.416,8576092.601,
543342.210,8576132.169,
543317.169,8576175.446,
543292.128,8576218.724,
543267.086,8576262.001,
543242.045,8576305.278,
543217.004,8576348.556,
543191.963,8576391.833,
543189.286,8576400.452,
543214.328,8576357.174,
543239.369,8576313.897,
543264.410,8576270.620,
543289.451,8576227.342,
543314.493,8576184.065,
543339.534,8576140.787,
543364.575,8576097.510,
549480.560,8629074.015,547.054
549444.789,8629100.717,560.109
549428.152,8629147.868,562.737
549411.515,8629195.019,556.884
549394.878,8629242.170,557.942
549378.242,8629289.321,553.007
549361.605,8629336.471,544.535
549353.934,8629384.277,537.719
549363.701,8629433.314,536.950
549373.468,8629482.351,538.382
549383.235,8629531.387,544.555
549393.003,8629580.424,547.644
549402.770,8629629.461,551.235
549412.537,8629678.498,554.160
549422.304,8629727.534,556.679
549433.117,8629776.350,556.331
549444.048,8629825.140,558.247
549454.978,8629873.931,556.864
549465.908,8629922.722,557.450
549476.838,8629971.513,556.580
549487.768,8630020.303,557.838
549498.698,8630069.094,556.636
549509.629,8630117.885,558.559
549520.559,8630166.675,559.277
549531.489,8630215.466,560.381
549542.870,8630264.143,561.192
549556.399,8630312.278,562.268
549569.929,8630360.412,562.121
549583.458,8630408.547,560.929
549596.987,8630456.682,560.555
549610.517,8630504.817,561.815
549624.046,8630552.952,563.008
549601.413,8630582.363,562.042
549554.297,8630599.100,559.342
549507.181,8630615.836,554.980
549473.383,8630581.911,554.315
549440.589,8630544.168,551.583
549407.794,8630506.425,548.776
549375.000,8630468.683,547.634
549342.846,8630430.397,538.384
549310.974,8630391.872,532.540
549279.101,8630353.347,508.875
549247.229,8630314.822,482.781
549215.357,8630276.297,481.094
549183.485,8630237.772,477.930
549156.946,8630195.471,483.345
549131.190,8630152.615,489.151
549105.434,8630109.759,496.772
549079.678,8630066.903,500.503
549053.922,8630024.047,498.761
549028.166,8629981.191,489.921
549003.748,8629937.562,485.666
548979.455,8629893.860,482.503
548955.162,8629850.158,476.277
548930.869,8629806.456,465.209
548906.577,8629762.754,443.279
548882.284,8629719.052,447.902
548857.991,8629675.350,450.321
548852.594,8629625.706,469.893
548847.504,8629575.966,462.513
548842.414,8629526.226,459.127
548837.324,8629476.486,457.532
548832.234,8629426.745,462.668
548827.144,8629377.005,448.762
548822.054,8629327.265,452.994
548817.925,8629277.663,449.068
548836.858,8629231.386,448.287
548855.791,8629185.109,441.589
548874.723,8629138.833,439.877
548893.656,8629092.556,428.914
548912.589,8629046.279,414.879
548931.522,8629000.002,407.396
548956.336,8628956.622,405.679
548981.485,8628913.407,399.394
549006.634,8628870.192,392.665
549031.783,8628826.978,392.362
549056.932,8628783.763,391.133
549082.081,8628740.548,387.055
549107.231,8628697.333,383.964
549132.380,8628654.118,390.452
549157.529,8628610.903,390.230
549182.678,8628567.689,382.601
549207.827,8628524.474,380.881
549232.976,8628481.259,392.694
549240.830,8628433.712,384.217
549238.928,8628383.748,372.856
549237.026,8628333.784,370.839
549233.761,8628300.581,368.591
549235.662,8628350.545,372.514
549237.564,8628400.509,376.024
549239.466,8628450.473,387.837
549222.274,8628495.673,384.559
549197.125,8628538.888,387.343
549171.976,8628582.102,391.147
549146.827,8628625.317,378.480
549121.677,8628668.532,381.422
549096.528,8628711.747,389.521
549071.379,8628754.962,391.615
549046.230,8628798.177,389.052
549021.081,8628841.392,388.864
548995.932,8628884.606,392.665
548970.783,8628927.821,399.394
548945.634,8628971.036,400.073
548923.020,8629015.500,404.948
548904.087,8629061.777,409.127
548885.155,8629108.054,420.316
548866.222,8629154.331,434.482
548847.289,8629200.608,435.463
548828.356,8629246.885,436.242
548816.662,8629294.216,452.231
548821.752,8629343.956,452.575
548826.842,8629393.697,447.068
548831.932,8629443.437,460.256
548837.022,8629493.177,461.355
548842.112,8629542.917,461.342
548847.202,8629592.658,464.288
548852.292,8629642.398,466.205
548863.900,8629690.097,447.853
548888.193,8629733.799,439.675
548912.486,8629777.501,452.136
548936.779,8629821.203,467.794
548961.071,8629864.905,476.277
548985.364,8629908.607,482.503
549009.657,8629952.309,484.414
549034.536,8629995.672,494.421
549060.292,8630038.528,496.285
549086.048,8630081.384,496.212
549111.803,8630124.240,497.752
549137.559,8630167.096,489.151
549163.315,8630209.952,483.345
549191.756,8630250.907,475.804
549223.628,8630289.432,481.094
549255.500,8630327.957,495.860
549287.372,8630366.482,508.875
549319.244,8630405.007,532.540
