Easting,Northing,Height
557318.167,8566424.942,
557299.571,8566378.529,
557280.975,8566332.115,
557260.086,8566287.121,
557226.708,8566249.893,
557193.330,8566212.665,
557159.952,8566175.437,
557126.574,8566138.210,
557093.196,8566100.982,
557059.818,8566063.754,
557016.219,8566039.364,
556972.445,8566015.202,
556928.670,8565991.040,
556884.896,8565966.878,
556841.122,8565942.716,
556797.347,8565918.554,
556771.651,8565947.581,
556752.281,8565993.676,
556751.345,8566043.662,
556750.472,8566093.654,
556749.600,8566143.646,
556748.727,8566193.639,
556724.919,8566226.484,
556677.216,8566241.465,
556632.631,8566235.902,
556591.518,8566207.445,
556550.406,8566178.988,
556509.294,8566150.531,
556463.068,8566131.502,
556416.791,8566112.569,
556370.514,8566093.637,
556324.238,8566074.704,
556277.961,8566055.771,
556231.684,8566036.838,
556183.204,8566038.803,
556137.970,8566051.391,
556137.098,8566101.383,
556136.225,8566151.376,
556133.524,8566201.135,
558088.640,8566983.354,
558130.720,8566956.349,
558173.911,8566931.337,
558219.016,8566909.760,
558264.121,8566888.184,
558309.225,8566866.607,
558354.330,8566845.030,
558399.435,8566823.453,
558444.540,8566801.876,
558482.073,8566829.714,
558518.649,8566863.806,
558555.224,8566897.898,
558591.799,8566931.989,
558622.781,8566970.708,
558649.409,8567013.027,
558676.037,8567055.347,
558702.665,8567097.667,
558729.293,8567139.986,
558755.921,8567182.306,
558782.549,8567224.626,
558809.177,8567266.945,
558835.805,8567309.265,
558862.433,8567351.585,
558887.062,8567395.046,
558909.995,8567439.477,
558932.928,8567483.907,
558955.861,8567528.338,
558978.794,8567572.768,
558995.534,8567619.748,
559010.515,8567667.450,
558976.333,8567684.372,
558926.878,8567691.730,
558893.212,8567659.885,
558862.663,8567620.303,
558832.115,8567580.720,
558801.566,8567541.137,
558769.170,8567503.082,
558736.032,8567465.641,
558754.152,8567489.131,
558787.290,8567526.573,
558818.150,8567565.898,
558848.698,8567605.481,
558879.247,8567645.064,
558909.795,8567684.646,
558954.377,8567689.660,
559003.833,8567682.302,
559005.398,8567644.483,
558990.417,8567596.780,
558969.976,8567551.323,
558947.043,8567506.893,
558924.110,8567462.462,
558901.176,8567418.032,
558878.243,8567373.601,
558851.913,8567331.111,
558825.286,8567288.791,
558798.658,8567246.472,
558772.030,8567204.152,
558745.402,8567161.833,
558718.774,8567119.513,
558692.146,8567077.193,
558665.518,8567034.874,
558638.890,8566992.554,
558612.262,8566950.234,
558576.768,8566915.245,
558540.193,8566881.153,
558503.618,8566847.062,
558467.042,8566812.970,
558425.764,8566808.641,
558380.659,8566830.218,
558335.554,8566851.795,
558290.449,8566873.372,
558245.345,8566894.948,
558200.240,8566916.525,
558155.218,8566938.251,
558113.138,8566965.256,
555253.528,8568212.014,
555206.699,8568209.196,
555156.706,8568208.323,
555106.714,8568207.451,
555056.810,8568208.239,
555048.819,8568211.254,
555098.661,8568209.310,
555148.653,8568210.183,
555198.645,8568211.056,
555248.638,8568211.928,
554851.130,8568235.983,
554817.615,8568264.051,
554785.704,8568302.544,
554772.020,8568348.618,
554776.376,8568323.784,
554804.058,8568283.537,
554835.970,8568245.045,
556080.560,8569637.973,
556057.479,8569593.641,
556077.571,8569636.328,
556325.293,8569836.419,
556296.300,8569876.234,
556267.843,8569917.347,
556239.386,8569958.459,
556210.929,8569999.571,
556175.850,8570034.196,
556135.333,8570063.493,
556094.815,8570092.790,
556062.298,8570095.360,
556044.542,8570048.619,
556043.358,8570000.185,
556051.292,8569950.818,
556059.226,8569901.451,
556067.160,8569852.085,
556074.960,8569802.699,
556081.348,8569753.109,
556087.736,8569703.519,
556086.407,8569698.180,
556080.019,8569747.771,
556073.631,8569797.361,
556065.988,8569846.770,
556058.055,8569896.136,
556050.121,8569945.503,
556042.187,8569994.869,
556040.500,8570043.611,
556058.256,8570090.351,
556087.435,8570100.595,
556127.952,8570071.298,
556168.470,8570042.001,
556206.180,8570009.946,
556234.637,8569968.834,
556263.093,8569927.722,
556291.550,8569886.610,
556320.007,8569845.498,
554880.001,8572059.269,
554920.852,8572086.364,
554963.271,8572112.833,
555005.690,8572139.303,
554978.670,8572120.085,
554936.250,8572093.615,
554893.831,8572067.146,
554193.845,8571732.799,
554243.482,8571738.408,
554293.190,8571743.803,
554337.637,8571763.313,
554378.749,8571791.770,
554419.861,8571820.227,
554459.604,8571850.126,
554470.879,8571861.461,
554434.549,8571827.962,
554393.437,8571799.505,
554352.325,8571771.048,
554310.787,8571743.702,
554261.079,8571738.307,
554211.371,8571732.911,
555034.540,8573047.073,
554984.970,8573052.164,
554935.285,8573057.765,
554885.492,8573061.095,
554835.500,8573060.222,
554785.507,8573059.349,
554735.515,8573058.477,
554688.036,8573063.365,
554655.361,8573101.212,
554622.686,8573139.058,
554650.707,8573109.663,
554683.382,8573071.817,
554727.853,8573060.343,
554777.845,8573061.216,
554827.837,8573062.089,
554877.830,8573062.961,
554927.671,8573060.636,
554977.356,8573055.035,
555027.041,8573049.435,
549728.560,8559351.220,
549776.331,8559364.819,
549824.619,8559377.791,
549872.907,8559390.762,
549921.195,8559403.734,
549968.961,8559417.754,
550008.432,8559448.447,
550047.902,8559479.141,
550024.217,8559458.189,
549984.747,8559427.495,
549940.296,8559406.794,
549892.008,8559393.822,
549843.720,8559380.851,
549795.432,8559367.879,
549747.144,8559354.908,
550223.425,8559541.100,
550270.289,8559543.918,
550320.282,8559544.791,
550370.274,8559545.663,
550420.266,8559546.536,
550470.259,8559547.409,
550520.251,8559548.281,
550570.243,8559549.154,
550613.374,8559565.807,
550648.107,8559601.774,
550682.840,8559637.741,
550717.573,8559673.708,
550750.725,8559711.137,
550783.862,8559748.579,
550817.000,8559786.021,
550850.017,8559820.438,
550816.952,8559782.949,
550783.814,8559745.507,
550750.677,8559708.065,
550717.452,8559670.704,
550682.719,8559634.737,
550647.986,8559598.770,
550613.253,8559562.803,
550569.642,8559547.143,
550519.649,8559546.270,
550469.657,8559545.398,
550419.665,8559544.525,
550369.672,8559543.653,
550319.680,8559542.780,
550269.687,8559541.907,
549479.786,8559406.808,
549432.544,8559406.464,
549382.557,8559407.591,
549332.569,8559408.717,
549282.582,8559409.843,
549232.595,8559410.969,
549182.607,8559412.095,
549132.620,8559413.222,
549082.633,8559414.348,
549032.645,8559415.474,
548982.658,8559416.600,
548932.667,8559416.402,
548882.675,8559415.530,
548832.683,8559414.657,
548782.690,8559413.784,
548732.698,8559412.912,
548682.705,8559412.039,
548632.713,8559411.166,
548582.721,8559410.294,
548532.728,8559409.421,
548482.736,8559408.549,
548432.982,8559411.347,
548383.527,8559418.705,
548334.071,8559426.063,
548284.615,8559433.421,
548235.160,8559440.779,
548202.459,8559467.127,
548189.487,8559515.415,
548176.516,8559563.703,
548167.307,8559610.774,
548208.419,8559639.231,
548249.532,8559667.688,
548290.644,8559696.145,
548331.756,8559724.601,
548376.029,8559747.297,
548422.122,8559766.674,
548468.215,8559786.051,
548514.307,8559805.428,
548560.400,8559824.805,
548604.624,8559841.249,
548558.541,8559821.854,
548512.448,8559802.477,
548466.355,8559783.100,
548420.263,8559763.723,
548374.170,8559744.346,
548330.203,8559721.094,
548289.091,8559692.637,
548247.979,8559664.180,
548206.867,8559635.724,
548167.008,8559606.807,
548179.979,8559558.519,
548192.951,8559510.231,
548205.922,8559461.943,
548243.736,8559441.525,
548293.192,8559434.167,
548342.647,8559426.809,
548392.103,8559419.451,
548441.559,8559412.093,
548491.403,8559410.700,
548541.396,8559411.573,
548591.388,8559412.445,
548641.381,8559413.318,
548691.373,8559414.191,
548741.365,8559415.063,
548791.358,8559415.936,
548841.350,8559416.808,
548891.342,8559417.681,
548941.335,8559418.554,
548991.325,8559418.405,
549041.312,8559417.279,
549091.299,8559416.153,
549141.287,8559415.027,
549191.274,8559413.901,
549241.261,8559412.774,
549291.249,8559411.648,
549341.236,8559410.522,
549391.223,8559409.396,
549441.211,8559408.270,
548762.223,8561172.708,
548715.589,8561167.695,
548666.222,8561159.761,
548616.855,8561151.827,
548567.489,8561143.893,
548518.122,8561135.960,
548468.756,8561128.026,
548419.495,8561119.480,
548370.326,8561110.401,
548321.847,8561103.265,
548294.611,8561145.196,
548267.375,8561187.127,
548240.139,8561229.058,
548221.015,8561271.443,
548244.531,8561315.568,
548226.386,8561277.268,
548238.860,8561234.699,
548266.096,8561192.768,
548293.331,8561150.837,
548320.567,8561108.906,
548367.093,8561111.837,
548416.261,8561120.917,
548465.511,8561129.530,
548514.877,8561137.464,
548564.244,8561145.397,
548613.610,8561153.331,
548662.977,8561161.265,
548712.343,8561169.199,
548762.102,8561172.706,
548266.863,8562614.840,
548220.034,8562612.023,
548170.042,8562611.150,
548120.049,8562610.278,
548070.057,8562609.405,
548020.065,8562608.532,
547970.072,8562607.660,
547921.906,8562612.390,
547882.324,8562642.939,
547842.741,8562673.487,
547822.207,8562714.592,
547817.502,8562764.370,
547812.798,8562814.148,
547808.094,8562863.927,
547803.390,8562913.705,
547805.558,8562961.677,
547834.511,8563002.441,
547863.464,8563043.205,
547862.831,8563038.860,
547833.878,8562998.096,
547804.925,8562957.331,
547805.885,8562908.556,
547810.589,8562858.778,
547815.294,8562809.000,
547819.998,8562759.221,
547824.702,8562709.443,
547849.541,8562670.766,
547889.123,8562640.217,
547928.706,8562609.669,
547978.455,8562609.806,
548028.447,8562610.679,
548078.440,8562611.552,
548128.432,8562612.424,
548178.425,8562613.297,
548228.417,8562614.169,
552166.187,8560341.100,
552207.376,8560366.100,
552247.390,8560392.557,
552290.133,8560418.501,
552332.875,8560444.444,
552375.618,8560470.388,
552418.361,8560496.331,
552461.020,8560522.386,
552497.929,8560556.116,
552534.838,8560589.847,
552571.747,8560623.577,
552608.655,8560657.307,
552645.564,8560691.038,
552682.473,8560724.768,
552719.382,8560758.498,
552756.291,8560792.229,
552793.200,8560825.959,
552825.905,8560863.636,
552857.239,8560902.599,
552888.573,8560941.563,
552919.907,8560980.527,
552951.241,8561019.491,
552982.575,8561058.455,
553004.062,8561101.490,
553009.397,8561151.205,
553014.732,8561200.919,
553020.793,8561250.495,
553034.323,8561298.629,
553047.852,8561346.764,
553059.628,8561381.270,
553046.099,8561333.135,
553032.569,8561285.000,
553020.569,8561236.571,
553015.234,8561186.856,
553009.899,8561137.142,
553004.564,8561087.427,
552976.128,8561047.247,
552944.794,8561008.283,
552913.460,8560969.319,
552882.126,8560930.355,
552850.792,8560891.391,
552819.458,8560852.427,
552785.345,8560816.072,
552748.436,8560782.341,
552711.527,8560748.611,
552674.619,8560714.881,
552637.710,8560681.150,
552600.801,8560647.420,
552563.892,8560613.689,
552526.983,8560579.959,
552490.074,8560546.229,
552451.816,8560514.298,
552409.074,8560488.354,
552366.331,8560462.411,
552323.588,8560436.468,
552280.845,8560410.524,
552238.103,8560384.581,
545249.273,8570343.100,
545274.659,8570300.224,
545294.904,8570254.657,
545312.808,8570207.972,
545323.758,8570173.837,
545305.853,8570220.521,
545287.949,8570267.206,
545265.654,8570311.794,
545581.112,8569876.767,
545536.586,8569891.543,
545496.320,8569918.806,
545462.743,8569955.854,
545429.166,8569992.903,
545395.589,8570029.951,
545364.211,8570068.359,
545361.693,8570080.511,
545389.345,8570039.819,
545422.922,8570002.771,
545456.499,8569965.722,
545490.076,8569928.674,
545527.430,8569897.161,
545574.170,8569879.404,
544694.815,8570843.046,
544649.842,8570856.401,
544602.562,8570872.666,
544555.281,8570888.930,
544508.000,8570905.195,
544460.720,8570921.459,
544426.247,8570956.274,
544394.336,8570994.767,
544362.424,8571033.259,
544330.513,8571071.752,
544298.602,8571110.244,
544266.690,8571148.736,
544234.779,8571187.229,
544202.867,8571225.721,
544175.563,8571261.791,
544207.474,8571223.298,
544239.385,8571184.806,
544271.297,8571146.313,
544303.208,8571107.821,
544335.120,8571069.329,
544367.031,8571030.836,
544398.942,8570992.344,
544430.854,8570953.852,
544466.961,8570921.427,
544514.242,8570905.163,
544561.522,8570888.898,
544608.803,8570872.634,
544656.084,8570856.369,
540572.974,8575300.910,
540577.177,8575252.387,
540579.900,8575202.461,
540582.622,8575152.535,
540585.344,8575102.609,
540591.370,8575054.893,
540636.475,8575033.316,
540682.574,8575017.435,
540732.321,8575022.456,
540782.068,8575027.477,
540831.815,8575032.498,
540866.352,8575066.028,
540898.225,8575104.553,
540918.049,8575146.003,
540907.389,8575194.854,
540896.729,8575243.704,
540886.069,8575292.554,
540875.363,8575341.390,
540855.522,8575387.285,
540835.681,8575433.180,
540815.839,8575479.074,
540795.998,8575524.969,
540776.156,8575570.863,
540744.334,8575608.976,
540710.468,8575645.761,
540676.603,8575682.546,
540638.768,8575714.604,
540612.537,8575703.411,
540601.936,8575654.548,
540591.335,8575605.685,
540580.734,8575556.821,
540587.754,8575598.611,
540598.355,8575647.475,
540608.956,8575696.338,
540629.352,8575723.023,
540669.280,8575693.453,
540703.145,8575656.668,
540737.011,8575619.883,
540770.876,8575583.098,
540792.413,8575538.299,
540812.255,8575492.405,
540832.096,8575446.510,
540851.938,8575400.615,
540871.779,8575354.721,
540885.028,8575306.703,
540895.688,8575257.853,
540906.348,8575209.002,
540917.008,8575160.152,
540909.914,8575115.546,
540878.042,8575077.021,
540846.170,8575038.496,
540799.697,8575027.246,
540749.950,8575022.225,
540700.202,8575017.204,
540652.411,8575023.476,
540607.306,8575045.053,
540584.484,8575081.659,
540581.761,8575131.585,
540579.039,8575181.511,
540576.317,8575231.437,
540573.594,8575281.363,
541282.427,8572560.703,
541298.733,8572514.949,
541313.934,8572467.315,
541340.909,8572426.996,
541376.876,8572392.263,
541415.626,8572365.478,
541465.405,8572370.183,
541515.183,8572374.887,
541564.961,8572379.591,
541614.739,8572384.295,
541664.517,8572389.000,
541714.296,8572393.704,
541764.074,8572398.408,
541814.019,8572397.192,
541863.982,8572395.290,
541913.946,8572393.388,
541963.910,8572391.486,
542013.874,8572389.585,
542063.826,8572387.393,
542113.775,8572385.145,
542163.725,8572382.898,
542213.674,8572380.650,
542263.554,8572380.907,
542313.301,8572385.928,
542363.048,8572390.950,
542412.796,8572395.971,
542462.543,8572400.992,
542512.290,8572406.013,
542562.037,8572411.035,
542607.550,8572428.629,
542650.197,8572454.728,
542692.845,8572480.828,
542735.493,8572506.927,
542778.140,8572533.026,
542819.816,8572560.180,
542849.288,8572600.571,
542878.760,8572640.961,
542908.231,8572681.352,
542937.703,8572721.743,
542967.175,8572762.134,
542996.646,8572802.525,
543026.118,8572842.915,
543014.638,8572823.789,
542985.166,8572783.398,
542955.695,8572743.007,
542926.223,8572702.617,
542896.751,8572662.226,
542867.279,8572621.835,
542837.808,8572581.444,
542803.551,8572546.232,
542760.904,8572520.133,
542718.256,8572494.034,
542675.608,8572467.934,
542632.960,8572441.835,
542590.313,8572415.736,
542541.811,8572406.983,
542492.063,8572401.962,
542442.316,8572396.940,
542392.569,8572391.919,
542342.822,8572386.898,
542293.074,8572381.877,
542243.314,8572377.315,
542193.365,8572379.562,
542143.415,8572381.810,
542093.466,8572384.057,
542043.516,8572386.305,
541993.559,8572388.356,
541943.595,8572390.258,
541893.631,8572392.160,
541843.667,8572394.062,
541793.703,8572395.964,
541743.834,8572394.487,
541694.056,8572389.782,
541644.278,8572385.078,
541594.500,8572380.374,
541544.722,8572375.670,
541494.943,8572370.965,
541445.165,8572366.261,
541397.974,8572369.109,
541362.007,8572403.842,
541326.040,8572438.575,
541306.635,8572483.610,
541291.434,8572531.243,
541528.579,8572967.949,
541561.923,8573000.243,
541570.007,8573049.585,
541578.092,8573098.927,
541578.495,8573089.018,
541570.410,8573039.676,
541558.310,8572992.597,
541482.366,8573367.777,
541449.148,8573400.906,
541415.283,8573437.691,
541381.449,8573474.505,
541347.872,8573511.554,
541314.295,8573548.602,
541283.475,8573587.108,
541272.147,8573635.808,
541281.892,8573602.740,
541306.001,8573560.733,
541339.578,8573523.684,
541373.155,8573486.636,
541406.904,8573449.745,
541440.770,8573412.960,
541474.635,8573376.175,
556603.560,8633880.824,795.443
556645.926,8633856.676,807.938
556688.571,8633830.572,809.959
556734.686,8633826.448,814.877
556783.299,8633838.145,809.860
556828.998,8633854.189,805.296
556858.295,8633894.706,814.006
556887.593,8633935.224,823.710
556916.890,8633975.741,810.505
556942.665,8634017.805,808.118
556952.658,8634066.796,812.030
556962.651,8634115.787,828.343
556972.644,8634164.779,824.260
556982.637,8634213.770,829.950
556996.723,8634261.264,823.007
557020.768,8634305.103,826.668
557044.814,8634348.941,841.731
557068.859,8634392.780,853.283
557092.905,8634436.618,843.363
557116.950,8634480.456,851.491
557140.996,8634524.295,845.217
557165.041,8634568.133,837.123
557189.087,8634611.972,846.368
557168.337,8634649.014,860.385
557124.880,8634651.171,870.373
557077.355,8634635.635,869.771
557029.830,8634620.099,855.479
556982.497,8634604.117,853.277
556938.617,8634580.147,857.271
556894.738,8634556.178,860.661
556850.858,8634532.208,851.769
556806.978,8634508.238,853.586
556763.098,8634484.268,850.083
556719.218,8634460.298,846.016
556672.136,8634444.137,850.380
556624.056,8634430.413,830.646
556575.977,8634416.689,839.752
556527.897,8634402.964,848.565
556479.817,8634389.240,854.333
556431.738,8634375.516,841.141
556383.658,8634361.791,846.803
556335.579,8634348.067,859.434
556286.912,8634346.066,850.492
556237.719,8634355.014,834.117
556188.526,8634363.963,817.101
556139.334,8634372.912,806.599
556090.141,8634381.860,797.475
556068.119,8634387.899,790.108
556117.312,8634378.951,804.733
556166.505,8634370.002,818.086
556215.697,8634361.053,836.234
556264.890,8634352.105,833.764
556314.041,8634343.999,853.969
556362.121,8634357.723,843.031
556410.201,8634371.448,838.519
556458.280,8634385.172,846.252
556506.360,8634398.896,846.442
556554.439,8634412.621,838.476
556602.519,8634426.345,844.285
556650.598,8634440.069,844.948
556698.678,8634453.794,841.626
556743.374,8634475.773,843.471
556787.254,8634499.742,842.452
556831.134,8634523.712,859.570
556875.014,8634547.682,858.682
556918.893,8634571.652,848.574
556962.773,8634595.622,850.205
557008.534,8634615.242,842.330
557056.059,8634630.778,860.545
557103.584,8634646.314,875.476
557151.109,8634661.850,859.878
557188.405,8634632.414,850.216
557179.712,8634590.721,839.853
557155.666,8634546.883,831.734
557131.621,8634503.044,847.584
557107.575,8634459.206,851.123
557083.530,8634415.367,846.393
557059.484,8634371.529,849.502
557035.439,8634327.690,826.882
557011.393,8634283.852,814.561
556989.845,8634239.097,838.848
556979.852,8634190.106,824.791
556969.859,8634141.115,830.539
556959.866,8634092.124,825.439
556949.873,8634043.133,816.360
556934.396,8633996.538,802.264
556905.098,8633956.021,819.925
556875.801,8633915.503,817.872
556846.504,8633874.986,808.865
556811.529,8633842.881,793.799
556762.917,8633831.184,815.286
556714.304,8633819.487,815.495
556670.608,8633839.223,809.959
556627.963,8633865.326,798.610
556496.862,8633942.982,770.825
556454.557,8633963.262,767.620
556409.826,8633985.578,757.891
556364.722,8634007.155,761.162
556319.617,8634028.732,773.701
556274.559,8634050.402,787.246
556230.253,8634073.575,773.880
556220.401,8634080.985,763.965
556264.707,8634057.812,780.735
556309.571,8634035.755,783.788
556354.676,8634014.178,773.008
556399.781,8633992.601,769.153
556444.750,8633970.755,768.938
556488.875,8633947.239,764.072
553740.111,8642730.135,714.330
553786.832,8642744.238,731.278
553835.120,8642757.209,728.580
553883.409,8642770.181,724.678
553931.697,8642783.152,707.099
553979.985,8642796.124,706.119
554027.916,8642809.553,692.483
554052.208,8642853.255,698.624
554076.501,8642896.957,687.902
554100.794,8642940.659,696.503
554125.087,8642984.361,697.003
554149.379,8643028.063,699.361
554164.082,8643072.040,722.752
554142.340,8643117.066,711.105
554140.766,8643124.926,711.105
554162.508,8643079.901,722.752
554155.867,8643035.616,694.811
554131.574,8642991.914,687.819
554107.281,8642948.212,696.503
554082.988,8642904.510,687.902
554058.695,8642860.808,698.624
554034.403,8642817.106,691.451
553991.513,8642797.150,699.697
553943.224,8642784.178,707.099
553894.936,8642771.207,719.292
553846.648,8642758.235,728.580
553798.360,8642745.264,729.540
553750.072,8642732.292,723.222
553961.073,8643596.599,693.305
553979.849,8643641.184,696.140
554000.874,8643686.548,696.154
554021.899,8643731.913,705.252
554044.158,8643776.682,711.145
554061.524,8643806.833,705.498
554039.101,8643762.143,704.352
554017.269,8643717.167,697.275
553996.244,8643671.803,696.154
553975.219,8643626.438,690.516
552980.560,8644421.227,659.196
552935.835,8644441.036,674.607
552890.730,8644462.612,691.382
552859.259,8644445.549,705.595
552837.682,8644400.444,689.419
552821.290,8644354.210,672.929
552822.162,8644304.218,671.415
552823.035,8644254.226,656.714
552821.268,8644240.838,651.198
552820.396,8644290.830,671.415
552819.523,8644340.823,670.163
552829.713,8644388.419,674.879
552851.290,8644433.524,705.595
552875.490,8644472.120,695.506
552920.594,8644450.543,678.121
552965.699,8644428.966,670.645
551700.474,8644350.031,574.801
551653.125,8644337.256,584.966
551604.097,8644327.752,605.457
551554.573,8644320.870,606.234
551505.049,8644313.988,604.845
551455.525,8644307.106,620.062
551406.000,8644300.224,619.598
551356.476,8644293.342,618.520
551306.952,8644286.460,629.974
551257.428,8644279.578,626.633
551207.904,8644272.696,615.684
551170.794,8644244.636,632.539
551140.594,8644204.787,640.114
551110.393,8644164.938,649.217
551080.193,8644125.089,648.888
551049.993,8644085.240,647.237
551015.599,8644048.982,659.440
550980.866,8644013.015,649.721
550946.133,8643977.048,650.460
550931.165,8643933.296,666.446
550940.634,8643887.041,635.862
550976.601,8643852.309,641.043
551012.568,8643817.576,626.963
551049.812,8643784.247,610.929
551087.814,8643751.754,624.968
551125.816,8643719.260,605.099
551163.818,8643686.767,597.667
551201.821,8643654.273,606.596
551239.823,8643621.780,613.825
551277.825,8643589.286,607.642
551315.828,8643556.793,608.701
551353.830,8643524.299,591.182
551391.832,8643491.806,594.313
551404.300,8643478.514,592.770
551366.298,8643511.007,591.182
551328.296,8643543.501,598.689
551290.293,8643575.994,613.807
551252.291,8643608.488,613.240
551214.289,8643640.981,611.207
551176.286,8643673.475,605.493
551138.284,8643705.968,600.519
551100.282,8643738.461,613.603
551062.280,8643770.955,625.291
551024.296,8643803.469,613.648
550988.329,8643838.202,627.622
550952.362,8643872.935,641.321
550929.511,8643913.417,662.722
550929.788,8643963.001,646.437
550964.521,8643998.968,650.572
550999.254,8644034.935,648.702
551033.986,8644070.902,647.237
551065.782,8644109.385,646.666
551095.983,8644149.234,648.250
551126.183,8644189.083,641.326
551156.383,8644228.932,636.416
551186.583,8644268.781,620.229
551234.544,8644278.417,624.386
551284.068,8644285.299,628.407
551333.592,8644292.181,619.749
551383.116,8644299.063,619.440
551432.641,8644305.945,619.899
551482.165,8644312.827,604.353
551531.689,8644319.709,605.852
551581.213,8644326.591,605.664
551630.655,8644333.906,586.602
551679.268,8644345.603,585.482
554128.278,8643941.100,713.311
554148.899,8643985.427,716.251
554174.968,8644027.402,712.136
554211.454,8644061.590,705.783
554247.939,8644095.777,713.886
554284.425,8644129.965,694.533
554320.911,8644164.152,699.387
554357.396,8644198.340,704.131
554393.882,8644232.528,708.684
554430.368,8644266.715,713.869
554414.876,8644304.174,739.913
554382.965,8644342.667,731.568
554351.054,8644381.159,720.370
554319.142,8644419.651,723.586
554287.231,8644458.144,735.125
554256.637,8644497.675,737.370
554226.659,8644537.692,761.461
554196.682,8644577.708,768.766
554166.704,8644617.725,799.234
554136.727,8644657.742,805.507
554106.749,8644697.759,813.469
554065.205,8644686.859,826.935
554022.269,8644662.504,790.343
554005.137,8644615.531,756.568
553988.508,8644575.774,742.475
554005.640,8644622.747,756.568
554024.778,8644668.011,790.343
554069.102,8644691.149,817.809
554109.752,8644697.086,813.469
554139.730,8644657.070,805.507
554169.707,8644617.053,799.234
554199.685,8644577.036,768.766
554229.662,8644537.019,761.461
554259.640,8644497.002,737.370
554290.326,8644457.544,721.782
554322.237,8644419.052,723.586
554354.149,8644380.559,720.370
554386.060,8644342.067,731.568
554417.972,8644303.575,739.913
554432.428,8644265.905,713.869
554395.942,8644231.717,708.684
554359.457,8644197.530,704.131
554322.971,8644163.342,699.387
554286.485,8644129.155,694.533
554249.999,8644094.967,713.886
554213.514,8644060.779,705.783
554177.028,8644026.592,712.136
554150.795,8643984.746,704.530
551050.620,8643081.616,569.954
551010.929,8643053.829,581.669
551013.496,8643012.376,611.036
551031.867,8642965.873,569.563
551064.883,8642935.263,559.395
551112.729,8642920.745,563.126
551160.575,8642906.228,557.569
551208.421,8642891.711,570.863
551256.267,8642877.193,572.250
551304.113,8642862.676,565.161
551351.960,8642848.159,560.167
551399.806,8642833.642,567.577
551447.652,8642819.124,561.456
551497.361,8642816.704,573.036
551547.358,8642816.149,579.784
551597.355,8642815.593,586.919
551647.352,8642815.038,590.740
551697.349,8642814.482,587.886
551747.346,8642813.927,588.949
551797.343,8642813.371,589.750
551847.340,8642812.816,584.990
551897.337,8642812.260,584.761
551947.331,8642812.531,584.108
551997.323,8642813.404,586.932
552047.316,8642814.277,582.187
552097.308,8642815.149,582.410
552147.301,8642816.022,579.339
552197.293,8642816.895,579.970
552247.285,8642817.767,577.929
552297.278,8642818.640,577.423
552347.270,8642819.513,580.005
552397.262,8642820.385,578.589
552447.255,8642821.258,583.763
552497.247,8642822.130,588.452
552547.240,8642823.003,594.310
552597.232,8642823.876,592.607
552647.224,8642824.748,596.431
552697.217,8642825.621,593.468
552747.209,8642826.493,589.519
552783.280,8642825.123,587.664
552733.288,8642824.250,589.519
552683.296,8642823.378,597.554
552633.303,8642822.505,596.431
552583.311,8642821.632,592.341
552533.318,8642820.760,594.310
552483.326,8642819.887,587.201
552433.334,8642819.014,583.763
552383.341,8642818.142,576.744
552333.349,8642817.269,580.005
552283.356,8642816.397,574.916
552233.364,8642815.524,577.929
552183.372,8642814.651,580.766
552133.379,8642813.779,579.339
552083.387,8642812.906,580.745
552033.395,8642812.033,582.187
551983.402,8642811.161,587.075
551933.410,8642810.288,584.108
551883.414,8642810.415,584.328
551833.417,8642810.970,584.990
551783.420,8642811.526,589.818
551733.423,8642812.081,588.949
551683.427,8642812.637,590.123
551633.430,8642813.192,590.740
551583.433,8642813.748,586.168
551533.436,8642814.303,579.784
551483.439,8642814.859,567.574
551434.312,8642821.082,561.456
551386.466,8642835.599,563.676
551338.620,8642850.116,572.360
551290.774,8642864.634,565.161
551242.928,8642879.151,565.866
551195.082,8642893.668,570.863
551147.236,8642908.186,553.981
551099.390,8642922.703,558.844
551051.544,8642937.220,559.395
551025.792,8642975.806,581.909
551007.422,8643022.309,611.250
551016.943,8643060.121,581.669
553255.560,8642094.999,703.260
553206.904,8642102.481,698.892
553157.838,8642112.103,671.764
553108.634,8642120.823,655.162
553111.453,8642122.518,660.741
553160.627,8642113.594,671.764
553209.692,8642103.972,698.892
552036.949,8641798.531,588.291
552083.353,8641802.918,594.290
552131.458,8641816.554,592.399
552179.562,8641830.190,590.367
552227.667,8641843.826,607.208
552275.771,8641857.463,602.350
552323.876,8641871.099,599.976
552371.981,8641884.735,618.946
552417.741,8641904.873,610.717
552463.477,8641925.077,605.354
552509.213,8641945.281,609.791
552554.949,8641965.486,616.312
552600.685,8641985.690,613.596
552646.421,8642005.894,611.607
552692.157,8642026.098,612.497
552733.574,8642053.353,594.929
552731.925,8642049.431,609.742
552690.021,8642022.968,612.497
552644.285,8642002.764,611.607
552598.549,8641982.559,613.596
552552.812,8641962.355,616.312
552507.076,8641942.151,609.791
552461.340,8641921.947,605.354
552415.604,8641901.743,610.717
552369.698,8641882.009,616.029
552321.593,8641868.373,616.244
552273.489,8641854.737,602.350
552225.384,8641841.101,607.208
552177.280,8641827.464,605.816
552129.175,8641813.828,585.703
552081.070,8641800.192,594.290
554203.560,8641912.600,743.231
554252.326,8641921.634,789.904
554301.855,8641927.545,818.489
554290.885,8641925.353,818.489
554241.509,8641917.789,772.020
553212.016,8641466.100,593.090
