534413.1630	8603113.3800	793.8422
534397.1270	8603115.1700	793.1644
534381.7070	8603118.1100	792.5240
534367.1040	8603123.3300	792.4669
534347.6700	8603121.2100	791.2626
534326.9910	8603125.9200	789.8858
534320.3600	8603126.7600	789.3224
534287.8470	8603126.3400	787.1366
534266.1870	8603128.0100	786.1143
534242.8400	8603139.0300	785.3478
534230.4780	8603149.6600	784.9872
534219.0610	8603150.4900	784.2044
534200.8640	8603149.7300	783.2997
534183.0570	8603154.2700	783.0468
534175.1630	8603161.5500	783.4308
534168.6200	8603169.7400	783.0643
534159.7730	8603181.4900	782.1760
534150.1870	8603189.5200	782.2778
534136.4600	8603189.0900	782.0792
534119.9350	8603187.8500	781.4184
534095.1100	8603186.3300	779.7436
534081.0170	8603192.0200	779.9063
534063.8620	8603197.9500	779.3793
534053.0950	8603208.0800	778.7880
534045.0140	8603221.0300	779.0214
534037.9120	8603231.5500	778.7846
534029.4130	8603245.6200	778.5228
534019.4000	8603258.7700	778.3310
534010.5710	8603260.4300	778.4683
533997.2220	8603262.9300	777.9665
533985.7400	8603264.9600	777.6540
533977.3860	8603265.9400	777.8067
533966.9790	8603268.1200	777.4898
533957.0960	8603269.4400	777.5916
533945.3490	8603271.5900	777.5456
533937.4700	8603273.6400	778.1864
533920.6700	8603279.9300	778.1511
533908.7400	8603302.5100	776.8971
533902.8350	8603315.1600	776.9189
533895.2270	8603328.0500	776.5895
533885.3870	8603337.3000	776.1168
533862.8320	8603345.1800	775.5590
533848.8060	8603348.9000	775.2986
533828.0390	8603354.6500	775.3545
533803.4540	8603361.6000	774.2898
533778.9460	8603382.0400	773.7007
533769.4080	8603393.1000	773.5965
533748.8450	8603408.6100	773.0797
533728.4030	8603424.7800	772.1496
533712.1640	8603428.7200	771.3115
533684.9490	8603436.0100	770.7124
533675.9350	8603450.1400	769.8343
533660.7430	8603471.9700	769.8234
533645.9200	8603475.0200	768.9660
533634.0950	8603479.5000	768.7866
533626.0060	8603488.7500	769.0560
533620.7120	8603505.2600	769.5105
533614.1270	8603512.9700	769.0233
533600.2510	8603519.2200	767.5983
