533488.2060	8604200.9500	844.5036
533395.4970	8604256.4500	841.6298
533341.1890	8604284.8000	839.1107
533317.8920	8604311.9800	838.3854
533298.4840	8604332.5200	836.9886
533214.6760	8604380.4300	836.0745
533205.2390	8604392.6800	835.4016
533182.8030	8604446.5700	834.5882
533176.7470	8604457.5900	833.7532
533139.8330	8604505.5600	831.9068
533129.0050	8604523.5700	831.2485
533097.0230	8604582.6400	830.7209
533065.0440	8604617.9500	829.4057
532998.8970	8604720.2500	827.4648
532961.8600	8604786.6000	825.9843
