HeightBatt1,Easting,Northing
725.259826660156,535701.781,8625622.866
727.216003417969,535675.978,8625665.693
734.069274902344,535650.174,8625708.521
754.685791015625,535624.371,8625751.348
751.452392578125,535598.568,8625794.176
750.2783203125,535572.765,8625837.003
745.301391601563,535544.922,8625878.430
725.465515136719,535514.228,8625917.901
709.901184082031,535483.535,8625957.371
687.597778320313,535452.841,8625996.841
665.158020019531,535423.172,8626037.064
642.639282226563,535394.715,8626078.176
630.803771972656,535366.258,8626119.288
608.479919433594,535351.567,8626165.543
599.867309570313,535346.172,8626215.251
587.138488769531,535340.776,8626264.959
605.346374511719,535338.436,8626314.859
622.464416503906,535337.563,8626364.852
629.339721679688,535313.594,8626402.444
640.312194824219,535272.407,8626430.791
636.948425292969,535231.219,8626459.139
637.084594726563,535190.031,8626487.486
610.797119140625,535149.051,8626516.088
579.466979980469,535113.084,8626550.821
552.316589355469,535077.117,8626585.554
549.289794921875,535041.016,8626620.137
551.790100097656,535002.491,8626652.009
563.436889648438,534963.966,8626683.881
558.146118164063,534940.122,8626725.556
551.634582519531,534925.549,8626773.385
550.156372070313,534910.976,8626821.214
557.45947265625,534896.403,8626869.044
572.929016113281,534884.816,8626917.652
580.894104003906,534874.156,8626966.503
603.387023925781,534861.798,8627014.489
622.840087890625,534828.601,8627051.879
606.311218261719,534795.404,8627089.268
583.837524414063,534759.261,8627123.679
585.098083496094,534721.518,8627156.474
610.283508300781,534683.775,8627189.268
617.627319335938,534644.755,8627218.038
606.700317382813,534595.007,8627213.017
600.176574707031,534545.260,8627207.995
591.801818847656,534495.513,8627202.974
589.714721679688,534447.288,8627189.937
582.521728515625,534399.164,8627176.371
583.786682128906,534351.040,8627162.804
582.221923828125,534302.915,8627149.237
577.593994140625,534254.791,8627135.671
575.172180175781,534207.676,8627119.035
574.513916015625,534160.889,8627101.399
574.073303222656,534114.103,8627083.763
566.095825195313,534067.316,8627066.127
558.343383789063,534017.961,8627060.299
545.331481933594,533968.075,8627056.931
535.356872558594,533918.188,8627053.563
519.539794921875,533868.302,8627050.195
514.982299804688,533818.415,8627046.827
496.264312744141,533769.703,8627037.199
492.822387695313,533721.989,8627022.256
491.197814941406,533674.274,8627007.312
474.6123046875,533626.559,8626992.369
471.911407470703,533578.844,8626977.426
479.825103759766,533545.713,8626941.303
496.502014160156,533514.732,8626902.058
505.196594238281,533483.750,8626862.814
520.527404785156,533455.950,8626822.217
533.818115234375,533449.211,8626772.674
564.991882324219,533442.472,8626723.130
582.416870117188,533435.732,8626673.586
599.854919433594,533435.397,8626623.793
601.425415039063,533438.267,8626573.876
600.424987792969,533441.138,8626523.958
597.287902832031,533444.008,8626474.041
590.748718261719,533446.878,8626424.123
585.037902832031,533449.748,8626374.205
586.823303222656,533452.492,8626324.283
580.929382324219,533453.364,8626274.291
572.99462890625,533454.237,8626224.298
568.998107910156,533455.109,8626174.306
562.664489746094,533456.305,8626124.329
558.569519042969,533460.294,8626074.489
553.269287109375,533464.284,8626024.648
604.503723144531,531535.200,8628749.154
602.152709960938,531582.932,8628763.069
609.256469726563,531630.083,8628779.706
609.943908691406,531677.234,8628796.343
610.551025390625,531724.385,8628812.980
628.902404785156,531771.536,8628829.616
632.197875976563,531818.687,8628846.253
635.955688476563,531862.695,8628869.865
635.269714355469,531906.396,8628894.161
658.234069824219,531950.096,8628918.457
668.758422851563,531993.796,8628942.753
676.014282226563,532032.598,8628973.003
670.269592285156,532064.862,8629011.201
685.561218261719,532097.125,8629049.398
679.899169921875,532129.389,8629087.596
688.841003417969,532161.652,8629125.794
697.748229980469,532193.916,8629163.991
696.321594238281,532217.901,8629207.620
692.381469726563,532240.093,8629252.425
691.839416503906,532262.286,8629297.230
692.792175292969,532284.478,8629342.035
696.674987792969,532306.671,8629386.840
698.727600097656,532328.864,8629431.645
716.489685058594,532351.056,8629476.451
725.612976074219,532373.249,8629521.256
731.955383300781,532394.640,8629566.416
737.901672363281,532412.949,8629612.943
745.983276367188,532431.257,8629659.471
739.947326660156,532449.565,8629705.998
744.253479003906,532467.874,8629752.526
746.983276367188,532486.182,8629799.053
745.533996582031,532504.490,8629845.581
723.849792480469,532522.799,8629892.108
708.473815917969,532541.107,8629938.635
696.057312011719,532576.183,8629973.761
692.77001953125,532612.759,8630007.853
668.190612792969,532649.334,8630041.944
668.3046875,532690.584,8630061.992
678.118591308594,532740.254,8630056.250
678.160705566406,532789.923,8630050.508
665.564697265625,532839.592,8630044.765
652.053405761719,532883.954,8630028.447
634.853698730469,532918.046,8629991.872
622.828186035156,532952.137,8629955.296
615.960083007813,532986.229,8629918.721
607.627624511719,532991.888,8629871.738
615.293884277344,532989.319,8629821.804
612.8408203125,532986.750,8629771.870
605.929626464844,532984.181,8629721.936
599.181213378906,532981.612,8629672.002
591.018005371094,532979.043,8629622.068
587.234680175781,532976.474,8629572.134
587.358215332031,532975.893,8629522.510
575.956481933594,532993.529,8629475.723
569.994079589844,533011.165,8629428.937
586.763610839844,533028.802,8629382.151
600.396789550781,533045.611,8629335.098
614.779724121094,533058.583,8629286.810
623.476318359375,533071.554,8629238.522
631.7470703125,533084.526,8629190.234
634.884826660156,533086.506,8629140.395
635.708923339844,533087.379,8629090.403
635.69873046875,533080.748,8629042.611
635.934692382813,533052.794,8629001.155
637.947998046875,533024.840,8628959.699
637.250915527344,532996.604,8628918.489
636.586120605469,532959.005,8628885.531
637.582580566406,532921.405,8628852.572
637.832275390625,532883.805,8628819.614
638.078979492188,532846.205,8628786.656
639.633422851563,532808.474,8628753.848
638.18408203125,532770.628,8628721.173
638.137573242188,532732.781,8628688.498
639.27099609375,532694.934,8628655.824
638.672180175781,532657.088,8628623.149
639.267211914063,532619.241,8628590.474
638.194274902344,532581.395,8628557.800
637.447875976563,532543.548,8628525.125
637.361511230469,532504.964,8628493.381
635.469604492188,532464.509,8628463.997
635.258117675781,532424.054,8628434.614
631.898498535156,532383.599,8628405.230
631.783508300781,532343.144,8628375.847
629.494079589844,532302.689,8628346.463
629.234802246094,532262.234,8628317.079
626.989990234375,532221.779,8628287.696
626.641174316406,532181.324,8628258.312
623.105529785156,532140.869,8628228.928
621.30908203125,532095.557,8628209.814
623.731628417969,532047.165,8628197.236
622.779907226563,531998.773,8628184.657
624.989929199219,531950.381,8628172.079
624.4619140625,531901.989,8628159.500
622.779418945313,531853.597,8628146.922
627.157409667969,531805.205,8628134.343
625.057495117188,531756.813,8628121.765
628.543823242188,531707.433,8628122.059
630.379028320313,531657.693,8628127.149
636.801025390625,531607.953,8628132.239
637.213684082031,531558.212,8628137.329
637.400207519531,531508.472,8628142.419
635.764892578125,531458.732,8628147.509
635.929321289063,531408.972,8628152.126
626.792114257813,531358.979,8628151.253
608.643676757813,531308.987,8628150.381
590.049987792969,531258.995,8628149.508
581.225219726563,531209.002,8628148.635
571.115173339844,531159.010,8628147.763
570.507202148438,531143.253,8628149.488
590.250305175781,531193.245,8628150.361
594.581420898438,531243.238,8628151.233
608.643676757813,531293.230,8628152.106
623.977783203125,531343.222,8628152.979
635.929321289063,531393.215,8628153.851
641.549621582031,531443.055,8628151.123
637.400207519531,531492.795,8628146.033
637.257995605469,531542.536,8628140.943
636.801025390625,531592.276,8628135.853
635.898071289063,531642.016,8628130.763
628.543823242188,531691.756,8628125.674
626.337280273438,531741.497,8628120.584
628.662414550781,531789.943,8628132.443
624.158325195313,531838.335,8628145.021
625.715209960938,531886.727,8628157.600
626.164428710938,531935.119,8628170.178
623.889282226563,531983.511,8628182.757
623.731628417969,532031.903,8628195.335
622.06298828125,532080.295,8628207.914
623.625183105469,532127.963,8628222.026
627.440307617188,532168.418,8628251.410
628.0009765625,532208.873,8628280.793
630.246826171875,532249.328,8628310.177
630.38623046875,532289.783,8628339.560
629.647521972656,532330.238,8628368.944
631.898498535156,532370.693,8628398.328
632.794494628906,532411.147,8628427.711
635.469604492188,532451.602,8628457.095
635.580017089844,532492.057,8628486.479
637.447875976563,532531.394,8628517.274
637.710205078125,532569.240,8628549.948
638.690307617188,532607.087,8628582.623
639.765014648438,532644.933,8628615.298
639.04638671875,532682.780,8628647.972
639.456604003906,532720.627,8628680.647
639.364013671875,532758.473,8628713.322
638.264221191406,532796.320,8628745.997
638.078979492188,532834.121,8628778.723
637.832275390625,532871.721,8628811.681
637.796081542969,532909.321,8628844.640
637.698425292969,532946.921,8628877.598
637.936828613281,532984.521,8628910.556
637.384216308594,533015.467,8628949.376
637.651977539063,533043.421,8628990.832
635.69873046875,533071.375,8629032.288
636.70068359375,533085.598,8629077.809
635.058715820313,533084.725,8629127.802
633.955078125,533083.853,8629177.794
627.4619140625,533072.754,8629226.346
614.779724121094,533059.782,8629274.634
604.122680664063,533046.811,8629322.922
580.312072753906,533031.118,8629370.334
569.994079589844,533013.482,8629417.121
575.601684570313,532995.846,8629463.907
587.358215332031,532978.210,8629510.694
585.982971191406,532973.824,8629559.553
588.521484375,532976.393,8629609.487
596.356811523438,532978.962,8629659.421
606,532981.531,8629709.355
610.524169921875,532984.100,8629759.289
614.174987792969,532986.669,8629809.223
618.365783691406,532989.238,8629859.157
606.688110351563,532991.807,8629909.091
620.239501953125,532958.211,8629945.847
637.950317382813,532924.120,8629982.422
641.362182617188,532890.028,8630018.997
665.564697265625,532848.914,8630041.674
684.015380859375,532799.245,8630047.416
678.118591308594,532749.576,8630053.159
668.3046875,532699.907,8630058.901
673.3408203125,532656.425,8630045.820
678.183288574219,532619.850,8630011.728
696.057312011719,532583.274,8629977.636
708.473815917969,532546.699,8629943.545
723.849792480469,532527.199,8629897.829
737.694885253906,532508.891,8629851.301
756.845886230469,532490.582,8629804.774
758.431701660156,532472.274,8629758.246
750.779479980469,532453.966,8629711.719
745.983276367188,532435.657,8629665.191
737.901672363281,532417.349,8629618.664
727.263671875,532399.040,8629572.136
725.612976074219,532378.194,8629526.734
716.489685058594,532356.002,8629481.929
710.612182617188,532333.809,8629437.124
705.078918457031,532311.617,8629392.319
692.792175292969,532289.424,8629347.514
691.839416503906,532267.231,8629302.709
692.381469726563,532245.039,8629257.904
691.623107910156,532222.846,8629213.099
697.748229980469,532200.340,8629168.498
685.135803222656,532168.076,8629130.300
684.505615234375,532135.813,8629092.102
676.628112792969,532103.549,8629053.905
682.404113769531,532071.286,8629015.707
676.014282226563,532039.022,8628977.509
668.758422851563,532002.035,8628945.045
658.234069824219,531958.335,8628920.749
646.469909667969,531914.634,8628896.453
634.61376953125,531870.934,8628872.157
632.197875976563,531827.234,8628847.861
617.825805664063,531780.360,8628830.609
616.619384765625,531733.209,8628813.972
609.943908691406,531686.058,8628797.335
609.256469726563,531638.907,8628780.698
607.704528808594,531591.756,8628764.062
604.503723144531,531544.415,8628748.272
641.005310058594,524953.560,8628423.129
637.511596679688,525002.833,8628420.155
645.071411132813,525052.664,8628416.049
649.193908691406,525102.496,8628411.943
670.577026367188,525152.327,8628407.837
676.5869140625,525202.158,8628403.730
687.607482910156,525251.989,8628399.624
696.785827636719,525301.820,8628395.518
711.758178710938,525351.266,8628392.948
707.838195800781,525393.282,8628420.054
705.776611328125,525435.297,8628447.159
690.976318359375,525477.312,8628474.265
693.077026367188,525519.328,8628501.370
697.463623046875,525561.343,8628528.476
694.234191894531,525603.359,8628555.581
692.148681640625,525645.374,8628582.687
698.46142578125,525687.389,8628609.792
690.977722167969,525729.480,8628636.772
722.910217285156,525773.181,8628661.067
734.426391601563,525816.881,8628685.363
726.507629394531,525860.581,8628709.659
709.276611328125,525904.282,8628733.955
698.6259765625,525935.203,8628720.128
695.609375,525954.580,8628674.035
693.92578125,525973.957,8628627.942
691.611511230469,525993.334,8628581.850
689.200805664063,526012.711,8628535.757
691.180786132813,526032.088,8628489.664
690.886413574219,526056.797,8628446.276
691.102111816406,526082.535,8628403.409
691.546813964844,526108.273,8628360.542
682.089416503906,526134.011,8628317.676
687.349609375,526138.263,8628306.709
686.487121582031,526112.525,8628349.575
691.102111816406,526086.787,8628392.442
690.886413574219,526061.049,8628435.309
691.180786132813,526035.310,8628478.175
692.819885253906,526015.470,8628524.033
691.611511230469,525996.093,8628570.126
693.92578125,525976.716,8628616.219
698.093383789063,525957.339,8628662.311
701.688110351563,525937.962,8628708.404
703.938720703125,525912.222,8628736.081
723.174682617188,525868.521,8628711.785
734.426391601563,525824.821,8628687.489
722.910217285156,525781.121,8628663.193
707.965270996094,525737.420,8628638.898
695.866516113281,525695.063,8628612.363
700.721496582031,525653.047,8628585.257
696.447814941406,525611.032,8628558.152
686.150085449219,525569.017,8628531.046
693.077026367188,525527.001,8628503.941
690.976318359375,525484.986,8628476.835
705.776611328125,525442.971,8628449.730
707.838195800781,525400.955,8628422.624
711.758178710938,525358.940,8628395.519
702.062377929688,525310.798,8628392.772
687.607482910156,525260.967,8628396.878
679.91259765625,525211.136,8628400.984
670.577026367188,525161.305,8628405.090
664.950988769531,525111.474,8628409.196
645.071411132813,525061.643,8628413.302
641.459289550781,525011.812,8628417.408
641.005310058594,524961.980,8628421.515
664.39111328125,534707.251,8624435.718
670.068786621094,534741.111,8624399.246
687.144714355469,534757.256,8624366.164
706.077514648438,534709.800,8624350.420
711.41552734375,534662.343,8624334.675
698.088623046875,534614.887,8624318.931
683.8203125,534567.430,8624303.187
676.628723144531,534523.963,8624279.005
672.226928710938,534481.683,8624252.315
672.226928710938,534485.210,8624256.906
676.628723144531,534527.490,8624283.597
684.831176757813,534571.496,8624306.643
698.088623046875,534618.953,8624322.387
711.41552734375,534666.409,8624338.131
700.5029296875,534713.865,8624353.876
687.144714355469,534761.322,8624369.620
670.068786621094,534732.917,8624405.309
497.495208740234,518954.780,8625668.100
507.102905273438,518945.999,8625621.530
506.05859375,518920.041,8625578.796
504.657012939453,518894.083,8625536.062
510.603088378906,518868.125,8625493.328
510.356109619141,518842.168,8625450.594
503.839294433594,518816.210,8625407.860
514.005187988281,518787.552,8625367.047
506.7705078125,518755.680,8625328.522
508.286010742188,518723.808,8625289.997
509.63330078125,518691.936,8625251.472
512.274291992188,518660.064,8625212.947
513.64990234375,518622.787,8625180.307
521.364685058594,518581.675,8625151.850
522.270629882813,518540.563,8625123.393
531.428100585938,518499.451,8625094.936
526.433288574219,518458.339,8625066.480
526.880798339844,518417.227,8625038.023
520.135375976563,518376.114,8625009.566
516.1796875,518331.132,8624987.858
508.385192871094,518285.803,8624966.757
498.7744140625,518240.474,8624945.656
488.428588867188,518195.145,8624924.554
486.660186767578,518149.815,8624903.453
492.230987548828,518109.653,8624874.280
492.759796142578,518071.514,8624841.948
493.455688476563,518033.375,8624809.615
498.306304931641,517995.235,8624777.283
506.069091796875,517947.377,8624763.319
513.720703125,517899.177,8624750.024
513.453918457031,517850.977,8624736.729
516.810485839844,517802.777,8624723.433
522.421569824219,517754.577,8624710.138
519.877075195313,517706.377,8624696.843
513.482116699219,517658.177,8624683.547
518.394287109375,517609.977,8624670.252
510.709808349609,517561.777,8624656.957
503.995208740234,517514.359,8624641.356
497.757598876953,517468.012,8624622.595
491.0712890625,517421.666,8624603.834
484.662200927734,517375.319,8624585.074
478.300903320313,517328.972,8624566.313
469.815612792969,517282.625,8624547.552
461.926391601563,517236.278,8624528.792
466.217895507813,517189.931,8624510.031
458.023986816406,517143.584,8624491.270
449.466796875,517097.237,8624472.509
443.584686279297,517050.890,8624453.749
438.257385253906,517004.543,8624434.988
431.409912109375,516958.196,8624416.227
425.413208007813,516911.849,8624397.467
421.3212890625,516865.503,8624378.706
405.540100097656,516825.444,8624349.738
422.854614257813,516847.956,8624372.131
427.187408447266,516893.503,8624392.198
433.077392578125,516939.850,8624410.959
429.886108398438,516986.197,8624429.719
435.331390380859,517032.544,8624448.480
442.016906738281,517078.891,8624467.241
448.70361328125,517125.238,8624486.001
455.251190185547,517171.585,8624504.762
463.365814208984,517217.932,8624523.523
471.104705810547,517264.279,8624542.284
478.300903320313,517310.626,8624561.044
487.869110107422,517356.972,8624579.805
492.576812744141,517403.319,8624598.566
499.233001708984,517449.666,8624617.326
506.705993652344,517496.013,8624636.087
512.520629882813,517542.724,8624653.776
508.002807617188,517590.924,8624667.071
515.136474609375,517639.124,8624680.366
521.7490234375,517687.324,8624693.662
515.562072753906,517735.524,8624706.957
519.388977050781,517783.723,8624720.252
517.56298828125,517831.923,8624733.547
509.455688476563,517880.123,8624746.843
510.638702392578,517928.323,8624760.138
503.192413330078,517976.523,8624773.433
498.878601074219,518018.090,8624799.280
497.370086669922,518056.230,8624831.613
488.407104492188,518094.369,8624863.945
486.660186767578,518132.508,8624896.278
488.170806884766,518177.186,8624918.401
496.659210205078,518222.515,8624939.502
507.119995117188,518267.845,8624960.603
516.548828125,518313.174,8624981.704
521.836975097656,518358.503,8625002.806
522.490600585938,518400.845,8625029.117
530.6572265625,518441.958,8625057.573
529.422180175781,518483.070,8625086.030
530.267578125,518524.182,8625114.487
521.427978515625,518565.294,8625142.944
521.161987304688,518606.406,8625171.401
513.09130859375,518647.056,8625200.361
511.034484863281,518678.928,8625238.886
508.286010742188,518710.800,8625277.411
514.596923828125,518742.672,8625315.936
514.005187988281,518774.544,8625354.461
513.616577148438,518805.312,8625393.772
506.080108642578,518831.270,8625436.506
506.315612792969,518857.228,8625479.240
507.573486328125,518883.186,8625521.974
509.122192382813,518909.144,8625564.708
503.866912841797,518935.101,8625607.442
497.495208740234,518954.042,8625652.074
424.240997314453,515369.334,8622820.971
428.177795410156,515335.557,8622857.517
427.904296875,515302.065,8622894.643
429.858001708984,515268.572,8622931.768
431.562408447266,515235.080,8622968.893
434.755096435547,515201.588,8623006.018
448.105895996094,515162.893,8623036.594
452.221984863281,515119.155,8623060.821
454.785614013672,515075.416,8623085.047
456.911590576172,515031.677,8623109.273
462.761688232422,514987.938,8623133.500
463.334197998047,514944.200,8623157.726
462.660491943359,514900.461,8623181.953
464.601196289063,514856.722,8623206.179
472.907012939453,514819.879,8623238.733
479.690093994141,514787.968,8623277.226
490.769195556641,514756.056,8623315.718
495.031890869141,514724.145,8623354.210
504.27978515625,514692.233,8623392.703
505.552886962891,514660.322,8623431.195
498.732788085938,514628.411,8623469.687
504.218688964844,514596.499,8623508.180
499.800994873047,514564.588,8623546.672
501.612701416016,514532.676,8623585.165
490.430297851563,514507.970,8623627.616
502.712585449219,514492.667,8623675.217
500.575805664063,514477.365,8623722.817
503.651000976563,514462.062,8623770.418
504.041412353516,514446.760,8623818.019
515.80126953125,514431.457,8623865.620
516.350280761719,514416.154,8623913.220
513.460876464844,514400.852,8623960.821
510.160888671875,514385.549,8624008.422
520.587585449219,514370.247,8624056.023
515.050598144531,514354.944,8624103.623
515.043029785156,514339.642,8624151.224
513.57421875,514316.566,8624194.946
499.945404052734,514287.733,8624235.796
500.468902587891,514258.901,8624276.645
501.905395507813,514230.068,8624317.494
493.092987060547,514201.235,8624358.344
494.668914794922,514172.402,8624399.193
487.569091796875,514143.569,8624440.042
489.465209960938,514114.737,8624480.892
481.356994628906,514083.932,8624520.222
487.656585693359,514051.798,8624558.530
486.0830078125,514019.665,8624596.837
484.938690185547,513987.532,8624635.144
492.939514160156,513955.398,8624673.451
488.116394042969,513923.265,8624711.759
496.754211425781,513891.132,8624750.066
490.361511230469,513857.666,8624787.165
490.932189941406,513822.677,8624822.883
490.081787109375,513787.689,8624858.602
496.419403076172,513752.700,8624894.320
494.568298339844,513717.711,8624930.038
485.651000976563,513682.723,8624965.756
486.122497558594,513647.734,8625001.475
493.673095703125,513612.745,8625037.193
492.941009521484,513577.756,8625072.911
485.862091064453,513542.768,8625108.629
486.625793457031,513507.779,8625144.347
494.708587646484,513472.790,8625180.066
496.170196533203,513437.802,8625215.784
497.769714355469,513402.801,8625251.490
491.412811279297,513367.277,8625286.676
501.200500488281,513331.752,8625321.861
504.213897705078,513296.228,8625357.046
506.312591552734,513260.703,8625392.232
500.431091308594,513225.179,8625427.417
497.583587646484,513189.654,8625462.602
508.593414306641,513154.130,8625497.788
514.612426757813,513118.605,8625532.973
511.237091064453,513083.081,8625568.159
516.001586914063,513047.556,8625603.344
526.236083984375,513012.032,8625638.529
529.734680175781,512976.507,8625673.715
524.796020507813,512940.983,8625708.900
528.766174316406,512905.458,8625744.085
538.890930175781,512870.418,8625779.736
541.440124511719,512836.659,8625816.619
542.364685058594,512802.901,8625853.502
543.211181640625,512769.142,8625890.385
542.987976074219,512735.383,8625927.268
542.140625,512701.624,8625964.151
542.4384765625,512667.866,8626001.034
549.299377441406,512634.107,8626037.917
550.234680175781,512600.348,8626074.800
552.04052734375,512566.590,8626111.683
552.792724609375,512532.831,8626148.566
553.844604492188,512499.072,8626185.448
555.074096679688,512465.313,8626222.331
561.601623535156,512431.555,8626259.214
562.283508300781,512397.796,8626296.097
562.094177246094,512366.253,8626334.281
572.794128417969,512350.862,8626381.853
576.672729492188,512335.471,8626429.425
584.177001953125,512320.081,8626476.998
585.81298828125,512304.690,8626524.570
583.597778320313,512289.299,8626572.142
586.200622558594,512273.909,8626619.715
585.750671386719,512271.388,8626669.138
586.245971679688,512272.786,8626719.118
570.290771484375,512274.184,8626769.099
568.435424804688,512275.583,8626819.079
567.45361328125,512276.981,8626869.060
562.605102539063,512278.379,8626919.040
561.271484375,512273.975,8626968.828
549.374877929688,512269.271,8627018.606
549.31298828125,512264.567,8627068.385
557.448425292969,512259.863,8627118.163
563.398071289063,512255.158,8627167.941
573.762817382813,512250.454,8627217.719
572.490478515625,512244.949,8627267.326
575.022216796875,512228.882,8627314.674
583.757629394531,512212.814,8627362.022
585.006225585938,512196.746,8627409.370
592.674072265625,512180.679,8627456.718
595.562072753906,512164.611,8627504.066
604.460327148438,512148.544,8627551.414
615.710205078125,512131.451,8627598.324
611.902404785156,512108.313,8627642.648
616.699523925781,512085.175,8627686.972
624.297607421875,512062.037,8627731.297
629.734313964844,512038.900,8627775.621
627.494323730469,512015.762,8627819.945
625.732604980469,511992.624,8627864.269
636.269287109375,511994.910,8627910.548
656.549377441406,512011.174,8627957.828
660.31591796875,512027.439,8628005.109
652.875793457031,512058.876,8628039.388
641.866027832031,512103.201,8628062.525
644.296020507813,512147.525,8628085.663
633.29931640625,512191.849,8628108.801
621.453979492188,512238.428,8628123.132
627.849182128906,512288.421,8628124.005
630.564392089844,512338.413,8628124.877
636.933227539063,512388.405,8628125.750
639.381469726563,512437.195,8628122.207
627.544494628906,512479.641,8628095.781
619.396423339844,512522.088,8628069.355
603.144287109375,512564.534,8628042.930
596.335388183594,512606.980,8628016.504
592.072814941406,512649.426,8627990.078
575.090087890625,512692.891,8627965.382
566.132873535156,512736.593,8627941.089
555.218017578125,512780.295,8627916.796
551.562622070313,512823.997,8627892.504
553.342529296875,512867.699,8627868.211
559.167175292969,512911.527,8627844.347
556.810485839844,512961.419,8627841.065
554.256774902344,513011.311,8627837.783
556.193420410156,513061.203,8627834.501
559.992614746094,513111.095,8627831.218
574.205627441406,513160.988,8627827.936
582.085510253906,513210.880,8627824.654
585.072082519531,513255.956,8627841.059
580.570922851563,513298.699,8627867.002
570.139892578125,513341.441,8627892.946
568.906005859375,513384.203,8627918.856
569.057373046875,513428.527,8627941.994
579.366516113281,513472.852,8627965.131
587.722717285156,513516.292,8627989.324
582.62451171875,513546.840,8628028.907
588.921325683594,513577.389,8628068.490
583.752075195313,513607.938,8628108.072
590.387084960938,513637.388,8628148.468
593.444274902344,513666.341,8628189.233
605.273071289063,513695.294,8628229.997
599.331298828125,513724.247,8628270.761
607.7626953125,513753.200,8628311.525
607.185180664063,513782.152,8628352.290
608.856323242188,513819.963,8628380.130
609.054321289063,513868.479,8628392.222
618.680419921875,513916.995,8628404.313
614.833984375,513965.511,8628416.405
614.094787597656,514014.027,8628428.496
605.080627441406,514062.543,8628440.588
590.882629394531,514111.058,8628452.679
607.338623046875,514156.912,8628449.147
618.615783691406,514198.512,8628421.409
626.106628417969,514240.112,8628393.670
616.419311523438,514281.712,8628365.931
593.914978027344,514315.197,8628333.671
594.707885742188,514316.070,8628283.678
587.148010253906,514316.942,8628233.686
572.655029296875,514317.815,8628183.694
567.330871582031,514318.687,8628133.701
565.813293457031,514308.751,8628086.365
566.697875976563,514284.706,8628042.526
562.390075683594,514260.660,8627998.688
554.058471679688,514236.615,8627954.849
547.510314941406,514212.569,8627911.011
540.76318359375,514188.524,8627867.172
533.231994628906,514164.141,8627823.563
527.536682128906,514131.996,8627785.266
532.265197753906,514099.850,8627746.969
525.094604492188,514067.705,8627708.672
522.57177734375,514035.559,8627670.375
519.209228515625,514003.414,8627632.078
509.013885498047,513971.268,8627593.781
508.877288818359,513939.123,8627555.484
510.077514648438,513906.977,8627517.186
488.050506591797,513901.631,8627467.477
480.51220703125,513896.550,8627438.872
495.597991943359,513901.884,8627488.586
509.482208251953,513918.186,8627533.651
508.736907958984,513950.332,8627571.948
518.338012695313,513982.477,8627610.245
510.555999755859,514014.623,8627648.543
522.57177734375,514046.768,8627686.840
529.059326171875,514078.914,8627725.137
530.082580566406,514111.059,8627763.434
534.142395019531,514143.204,8627801.731
532.843200683594,514172.444,8627842.016
540.559204101563,514196.490,8627885.855
547.510314941406,514220.535,8627929.693
561.543823242188,514244.581,8627973.531
567.159301757813,514268.626,8628017.370
562.986877441406,514292.672,8628061.208
559.427612304688,514316.717,8628105.047
567.87548828125,514316.317,8628154.923
578.703125,514315.444,8628204.915
591.104675292969,514314.572,8628254.908
595.61572265625,514313.699,8628304.900
605.360778808594,514302.843,8628349.437
627.76611328125,514261.243,8628377.176
634.879821777344,514219.643,8628404.915
607.726013183594,514178.043,8628432.654
592.3876953125,514135.817,8628456.789
606.373474121094,514087.301,8628444.697
604.453430175781,514038.785,8628432.606
619.570495605469,513990.269,8628420.514
620.692993164063,513941.753,8628408.423
619.953796386719,513893.238,8628396.331
613.664001464844,513844.722,8628384.239
606.501281738281,513797.433,8628370.350
607.7626953125,513768.480,8628329.585
608.534423828125,513739.527,8628288.821
609.240478515625,513710.574,8628248.057
599.79052734375,513681.621,8628207.292
598.343078613281,513652.668,8628166.528
588.04541015625,513623.715,8628125.764
591.77978515625,513593.423,8628085.991
584.825317382813,513562.874,8628046.409
588.958679199219,513532.325,8628006.826
579.502624511719,513495.514,8627974.705
571.545227050781,513451.189,8627951.567
572.298828125,513406.865,8627928.429
574.413513183594,513363.330,8627903.892
575.561828613281,513320.587,8627877.948
578.590026855469,513277.845,8627852.005
588.088317871094,513235.102,8627826.061
578.330810546875,513186.432,8627824.258
571.829528808594,513136.540,8627827.540
555.691589355469,513086.648,8627830.822
556.004577636719,513036.755,8627834.104
555.824401855469,512986.863,8627837.387
557.730773925781,512936.971,8627840.669
555.174682617188,512889.904,8627853.579
552.572509765625,512846.203,8627877.872
552.317626953125,512802.501,8627902.165
563.75341796875,512758.799,8627926.457
568.488891601563,512715.097,8627950.750
577.106811523438,512671.395,8627975.043
598.238525390625,512628.519,8628000.738
604.796203613281,512586.072,8628027.164
607.494323730469,512543.626,8628053.590
619.733215332031,512501.180,8628080.016
644.174621582031,512458.734,8628106.442
647.1884765625,512413.890,8628124.195
632.298583984375,512363.898,8628123.322
627.66748046875,512313.906,8628122.449
624.744018554688,512263.913,8628121.577
620.753723144531,512214.514,8628118.376
633.656616210938,512170.189,8628095.238
637.432678222656,512125.865,8628072.100
652.504089355469,512081.541,8628048.962
667.087219238281,512037.216,8628025.825
660.842712402344,512020.538,8627978.900
639.876586914063,512004.273,8627931.619
618.742370605469,511988.009,8627884.339
621.142883300781,512007.678,8627839.754
634.572875976563,512030.815,8627795.430
633.218322753906,512053.953,8627751.105
623.177429199219,512077.091,8627706.781
618.143676757813,512100.229,8627662.457
613.587524414063,512123.366,8627618.132
610.230773925781,512143.493,8627572.520
601.034423828125,512159.561,8627525.172
598.122802734375,512175.629,8627477.824
595.320373535156,512191.696,8627430.476
580.241577148438,512207.764,8627383.128
