530218.9470	8632552.8100	784.2530
530352.8840	8632570.3500	779.3531
530434.4360	8632573.2800	777.2808
530510.8460	8632587.2300	774.4813
530549.5080	8632609.0300	773.5491
530585.6910	8632644.7300	771.0959
530618.9550	8632665.4800	769.9745
530655.0850	8632686.4000	769.8651
530686.0760	8632710.8500	768.9943
530705.2300	8632736.6700	767.5322
530725.4610	8632771.8800	766.1172
530735.9960	8632800.8800	765.2383
530801.1480	8632822.5000	762.6326
530929.2950	8632859.2600	760.7910
531101.1170	8632863.5900	757.9982
