530740.8580	8632819.3600	752.8809
530725.5060	8632815.9000	753.2068
530717.2640	8632811.4200	753.6244
530715.3250	8632797.7300	753.1482
530710.9530	8632781.2300	754.1263
530703.4070	8632765.5100	755.1493
530690.7900	8632744.7200	755.7072
530674.6360	8632725.2600	755.9118
530650.8760	8632704.5200	755.9402
530610.1080	8632679.1200	757.3410
530512.2680	8632610.1900	759.1024
530470.6510	8632598.7300	760.4700
530428.3950	8632594.9600	761.3434
530401.7390	8632594.3300	761.6416
530296.1790	8632589.0800	763.1825
530259.0390	8632582.8400	761.4620
