512260.3540	8656136.0600	652.7907
512263.5440	8656136.5300	649.5119
512274.8690	8656118.8700	649.6307
512281.6880	8656109.7100	650.1978
512286.3150	8656107.1400	650.9275
512286.7460	8656104.8600	650.6793
512289.4340	8656103.4400	651.1692
512290.5710	8656099.2500	650.8894
512294.2440	8656097.9500	651.5927
512295.5830	8656092.1900	650.7320
512298.6690	8656089.6500	650.8098
512301.2950	8656086.8100	651.0664
512313.0920	8656072.9300	651.7772
512319.5850	8656066.3200	652.0614
512315.9310	8656068.3400	653.0553
512308.8000	8656074.6700	654.0366
512307.5110	8656076.4000	654.8189
512300.3140	8656087.7100	654.4603
512292.2110	8656098.6000	654.6761
512283.1650	8656109.0500	654.2130
512271.8290	8656121.0700	653.5766
512261.4350	8656134.9100	653.0004
