512386.5610	8656013.1500	639.8118
512383.5520	8656018.2100	639.8074
512369.6720	8656030.8900	639.4610
512362.5550	8656037.2900	639.0686
512359.3880	8656038.2400	638.8176
512354.3140	8656042.6200	639.1370
512351.1410	8656046.6100	638.6794
512348.6290	8656048.0500	638.6642
512347.0240	8656050.1600	638.5047
512345.2590	8656052.2500	638.1879
512343.4560	8656053.3200	638.1311
512341.4600	8656054.0200	638.0152
512337.7350	8656056.4200	637.7780
512333.1990	8656059.6800	637.7126
512332.9470	8656060.0200	637.6348
512329.5630	8656063.6100	637.6565
512324.8880	8656067.2800	637.5107
512320.7500	8656070.8000	637.4788
512316.5340	8656075.4400	637.1654
512309.6940	8656082.7600	637.2615
512307.6620	8656085.5700	637.4463
512304.4380	8656090.2500	637.2067
512303.1180	8656090.8900	637.6788
512309.7640	8656082.5100	637.8254
512314.9340	8656076.6500	637.7376
512319.4730	8656071.7500	637.8144
512326.2420	8656066.3000	638.2390
512336.1900	8656056.9600	638.4786
512345.8720	8656050.8400	638.9380
512353.3790	8656043.8700	639.3858
512359.2700	8656038.1100	639.5492
512365.9170	8656033.8900	640.1125
512369.9120	8656029.8800	640.2773
512383.6100	8656017.5800	640.2384
