512786.6330	8655832.9500	674.8794
512775.0680	8655834.2100	674.2305
512764.5160	8655835.5500	673.8349
512757.2370	8655836.0100	673.4868
512750.1710	8655835.3800	672.7445
512732.1860	8655836.0100	672.2428
512724.7930	8655836.6400	671.9871
512714.5620	8655837.2600	671.6442
512709.5890	8655838.0400	671.2667
512701.1930	8655839.9700	671.0120
512689.0390	8655841.4300	670.4131
512681.1640	8655842.8900	670.0916
512667.0960	8655844.9000	669.6528
512663.0470	8655844.8600	669.3339
512644.9780	8655849.6000	668.6065
512639.4980	8655849.7400	668.1996
512629.8000	8655852.5100	668.2008
512624.2420	8655853.4200	667.9775
512627.2540	8655853.7200	667.3796
512644.9210	8655850.5600	667.1887
512656.8340	8655847.0300	667.2218
512680.7500	8655844.2600	668.0894
512703.0560	8655840.0900	669.1736
512716.6150	8655837.6300	669.7137
512731.7610	8655836.4500	670.3683
512742.6970	8655835.5500	670.7996
512753.7710	8655836.1100	671.5765
512770.7290	8655835.9200	672.7924
512786.1500	8655833.8100	673.7137
