519249.7770	8647790.0300	587.1325
519263.6850	8647778.1200	587.1443
519272.7610	8647771.0100	587.6058
519280.5180	8647763.3100	587.9334
519289.2320	8647755.7100	588.0749
519299.1190	8647746.3500	588.3444
519310.3440	8647735.4900	589.1123
519317.3700	8647728.6200	588.9815
519317.2190	8647732.1100	586.8836
519312.1760	8647737.6900	586.9849
519303.3580	8647744.9700	586.7359
519297.5090	8647751.3100	586.6791
519285.5170	8647761.3500	587.0303
519270.4490	8647776.0200	586.1776
519256.6170	8647787.6400	585.8717
