517589.2370	8646493.9700	529.0138
517587.7860	8646466.2000	530.3758
517594.3280	8646431.2700	532.1885
517584.1640	8646300.7100	536.6262
517571.1300	8646283.5800	537.7595
517560.1280	8646270.3600	538.8685
517487.8060	8646226.7700	541.8813
517467.9760	8646214.6100	541.3763
517448.4270	8646202.7700	541.5578
517451.8820	8646193.7800	541.9835
517458.8110	8646150.9400	544.9731
517468.3580	8646105.0800	551.7375
517458.5150	8646162.0000	549.3254
517457.3200	8646185.0600	548.0595
517449.0310	8646201.5200	546.8092
517479.9690	8646217.2500	546.2456
517563.4260	8646270.5600	541.2825
517586.0370	8646302.7300	538.4331
517594.2460	8646431.1600	534.0128
517590.2650	8646496.4100	530.9182
517676.2940	8646531.1300	530.1026
517713.1880	8646552.0200	529.5599
517723.8730	8646561.7100	529.1301
517738.2760	8646586.7300	527.6593
517758.4570	8646606.6100	526.5168
517773.4370	8646624.8700	526.3718
517774.5110	8646639.8300	524.6720
517772.9530	8646638.2400	522.8922
517767.6200	8646620.4000	522.2689
517759.1710	8646609.7400	522.7736
517737.5030	8646591.7800	524.0278
517727.9750	8646570.8200	524.7960
517718.4360	8646558.7600	525.8733
517699.3820	8646545.5900	526.2997
517675.7590	8646533.5700	527.3152
