517329.4430	8645687.4200	599.9339
517331.4670	8645720.7400	596.2863
517359.0520	8645753.4700	592.9129
517370.6640	8645787.3600	590.8990
517370.9920	8645844.3100	586.4889
517369.0690	8645881.4300	584.9373
517410.8090	8645901.0000	582.2960
517449.4050	8645935.4800	578.9449
517484.3620	8646108.8800	566.2436
517468.0500	8646192.1000	560.9558
517522.2000	8646217.4300	560.0607
517704.3090	8646521.8000	545.5433
517799.0910	8646651.7100	542.7827
517812.4890	8646768.0400	538.0797
518025.9760	8646992.7000	532.6547
518196.4690	8647105.0900	530.6052
518222.9660	8647123.4300	534.1201
518128.7830	8647068.4500	535.9020
518035.8980	8646997.1900	536.9236
517973.4800	8646945.3600	537.3889
517891.4820	8646873.4600	539.3190
517816.9760	8646727.8400	543.2617
517753.9320	8646557.6600	549.3922
517617.4390	8646470.6600	553.9847
517473.6680	8646188.7900	568.2477
517486.5940	8646108.0000	573.0613
517370.4470	8645878.0700	589.6840
517330.1620	8645710.0400	602.6476
517331.1240	8645678.4200	605.0214
