511357.8640	8660057.0100	766.7278
511349.4470	8660061.0900	766.2566
511341.6930	8660063.0000	765.8096
511332.2890	8660062.5900	765.1483
511318.2830	8660060.0400	764.8214
511311.6360	8660061.0000	764.3075
511302.5560	8660061.2700	763.4750
511291.1440	8660062.4400	763.0020
511280.9710	8660062.5800	762.5101
511265.2880	8660064.5000	760.9611
511253.6630	8660066.4200	760.1648
511241.5580	8660072.1400	759.2774
511225.9960	8660077.4500	758.0989
511213.5920	8660085.8000	757.0989
511199.8630	8660089.9700	756.1694
511187.2770	8660097.3500	755.4499
511173.1150	8660106.7600	754.1817
511159.6280	8660120.5200	753.8484
511147.2720	8660134.1400	753.3150
511137.1230	8660150.5800	752.8206
511134.5840	8660161.5900	752.6177
511133.8940	8660174.4500	752.6821
511130.9600	8660186.4000	752.9324
511130.1420	8660188.9000	752.9155
511134.7670	8660199.5700	753.2624
511135.1670	8660206.6700	753.9442
511131.5170	8660220.5600	753.9421
511127.1580	8660235.1500	754.3316
511124.7940	8660244.8800	754.5495
511126.8860	8660239.6400	752.9466
511132.9010	8660223.9400	752.3923
511134.3890	8660215.5200	752.1113
511136.4470	8660206.8000	752.0839
511134.4680	8660197.9500	751.1224
511133.0020	8660184.8100	751.1990
511134.7860	8660174.0100	751.1305
511135.5910	8660161.7700	750.9065
511137.9790	8660151.3000	751.1697
511143.0480	8660143.8500	751.6510
511148.8210	8660133.8900	751.9369
511155.3160	8660126.5300	751.9377
511160.7430	8660120.3300	751.9571
511168.6930	8660111.7100	752.2174
511172.1110	8660108.2200	752.4586
511185.7450	8660098.8400	752.9302
511193.3990	8660094.0300	753.9000
511204.2770	8660088.3500	754.6712
511218.2030	8660083.1100	755.6089
511227.2050	8660077.3400	756.4085
511241.5690	8660072.8800	757.6268
511250.6630	8660068.8800	758.3429
511258.1650	8660065.5500	758.7992
511268.6450	8660065.0000	759.8081
511277.5300	8660063.5800	760.4111
511284.6360	8660065.9100	761.0613
511292.7470	8660063.0400	761.4454
511304.4320	8660061.9500	762.5016
511312.4230	8660061.8000	763.1001
511331.9680	8660063.2100	763.8061
511340.7840	8660063.1500	764.1529
511348.3720	8660062.0400	764.6850
511357.2650	8660058.9200	765.2498
