511126.0450	8660200.7000	763.7413
511123.3230	8660185.5400	763.0525
511128.4360	8660174.8500	763.1625
511130.7190	8660161.7000	763.0048
511130.9660	8660152.0900	762.4666
511133.1330	8660144.1100	762.4567
511138.8190	8660133.4900	762.7210
511146.3920	8660125.5900	762.7573
511156.2190	8660116.3700	763.6277
511164.6960	8660107.9100	763.8853
511179.4700	8660097.1800	764.5026
511185.3140	8660092.6700	764.9867
511193.3230	8660087.4900	765.5924
511201.1280	8660082.7900	765.9113
511212.5450	8660077.4200	766.9595
511215.5960	8660074.2600	767.1585
511227.0540	8660071.2400	767.6492
511235.8640	8660069.4800	768.9969
511251.3950	8660061.8800	769.9460
511264.0920	8660058.8300	770.5202
511278.1220	8660056.7300	772.7097
511291.2740	8660054.7700	773.0835
511307.5610	8660052.4600	774.0979
511316.4830	8660053.0000	774.8905
511328.8910	8660054.3900	775.8081
511336.6450	8660054.4900	776.3317
511348.9100	8660056.0500	777.0944
511354.0060	8660054.1500	776.8688
511374.5540	8660042.0000	778.6076
511393.8100	8660044.6900	779.3978
511406.1710	8660044.0000	780.0837
511412.9970	8660044.0800	780.4723
511423.5140	8660041.9400	781.3067
511439.3480	8660040.5900	782.3122
511438.2740	8660041.6500	781.1914
511432.6920	8660042.0000	780.7194
511423.7760	8660043.1700	780.0279
511413.6300	8660044.9100	779.1578
511407.8620	8660044.0500	778.7906
511399.6140	8660044.7200	778.6863
511393.7210	8660045.0000	778.0444
511389.0090	8660043.5500	777.7698
511379.4490	8660042.9800	777.6538
511368.6950	8660044.7000	777.0895
511353.9930	8660055.0400	775.8008
511346.5520	8660056.7800	775.6821
511339.4220	8660058.5800	774.9156
511328.0250	8660055.0000	774.6185
511317.4370	8660053.0000	773.6987
511311.4990	8660053.8900	773.1809
511304.0710	8660053.6100	772.6362
511295.8360	8660055.1600	772.0419
511290.0220	8660056.4300	771.3362
511282.0130	8660057.8900	770.5338
511277.3450	8660057.9800	770.2208
511277.5810	8660057.8700	770.4225
511277.3290	8660057.9100	770.5048
511263.5700	8660059.2700	769.1175
511255.9560	8660060.2100	768.6112
511250.9160	8660062.8300	768.4851
511244.4820	8660064.4200	767.9762
511235.8400	8660070.9100	767.0093
511225.2490	8660072.7000	766.1363
511213.7120	8660076.5000	765.6544
511208.4010	8660079.6300	765.0916
511201.2200	8660083.5200	764.7788
511192.8710	8660088.6100	764.2735
511185.4060	8660093.5100	763.6201
511178.1370	8660098.9100	762.8339
511162.7770	8660110.7400	761.7467
511156.3000	8660117.8700	761.5878
511144.7270	8660128.9800	761.3370
511139.0570	8660136.2400	761.2924
511135.1560	8660141.8500	761.1646
511132.8030	8660147.0300	761.0396
511131.6960	8660152.6300	760.9294
511132.0200	8660156.1900	760.9453
511130.3040	8660163.7800	761.2485
511129.7170	8660173.1800	761.4521
511126.8930	8660180.8800	761.5746
511122.0730	8660190.8900	761.3813
511125.4700	8660197.8300	761.4122
