511405.2360	8660045.8400	776.1958
511380.5540	8660044.4400	774.9665
511352.8500	8660056.2700	774.1513
511331.0290	8660056.6300	772.9581
511307.8420	8660056.5000	771.2190
511294.2170	8660057.3700	770.0640
511281.6850	8660058.7300	768.8077
511271.1970	8660060.8500	767.6733
511257.8470	8660061.7000	766.6755
511244.7710	8660066.6000	765.8329
511233.4870	8660072.0600	765.2912
511214.5080	8660077.8200	764.0317
511200.2510	8660085.1600	763.1341
511193.9260	8660089.0800	762.6184
511202.4920	8660084.5300	762.6865
511211.7550	8660080.7200	762.9222
511220.5080	8660075.6800	762.7603
511230.5810	8660074.2800	763.4258
511234.0430	8660074.0000	762.4565
511237.3340	8660073.6400	761.4696
511238.8830	8660072.5700	760.9440
511243.6660	8660069.4500	760.9200
511249.4000	8660067.5800	761.4659
511255.8900	8660064.8700	761.9360
511262.6700	8660063.0000	762.3436
511268.8770	8660062.4300	762.9400
511274.9750	8660061.2500	764.1167
511280.1100	8660059.9400	765.1482
511284.5560	8660059.2000	766.4513
511288.3980	8660059.8600	767.1092
511293.0980	8660058.7800	767.0781
511297.0600	8660058.2200	766.9628
511303.0650	8660057.2300	767.5167
511307.8420	8660056.5200	768.3554
511312.3630	8660056.0000	768.5601
511317.8080	8660056.1300	768.2435
511323.0730	8660058.0000	768.1034
511328.1440	8660058.8000	767.6674
511332.7880	8660060.9400	767.0136
511337.9630	8660061.6700	767.2087
511342.0250	8660062.1900	767.6628
511347.5270	8660060.1200	768.8074
511352.6370	8660057.8100	769.5594
511357.0030	8660053.0600	770.1646
511362.1450	8660052.2900	770.8840
511365.8580	8660050.6800	772.0771
511368.8710	8660048.5500	773.1871
511374.1960	8660046.5400	773.9050
511384.0610	8660045.6600	774.8711
