529299.5760	8632529.2800	634.4654
529296.8240	8632529.0500	633.7966
529290.8980	8632525.3100	633.7244
529280.8550	8632517.3900	634.1754
529273.0670	8632510.4700	634.7402
529262.0210	8632503.0500	635.7029
529245.3350	8632492.0000	636.9309
529240.7830	8632490.2800	636.8060
529236.6630	8632487.4900	636.4620
529233.8810	8632485.5600	636.1915
529230.8360	8632483.5400	637.2185
529228.9460	8632482.4900	637.9932
529224.4910	8632479.7700	638.2829
529221.9540	8632477.6500	638.2745
529217.5640	8632476.1900	638.2492
529213.3170	8632474.1000	638.6863
529210.6550	8632470.2300	639.0759
529203.2320	8632465.8100	639.6787
529192.9580	8632456.3000	640.5408
529184.9780	8632449.8100	641.6460
529172.2930	8632440.4900	642.8225
529167.0100	8632436.4900	643.6164
529168.8430	8632436.1100	645.1740
529194.8300	8632456.6000	642.9945
529206.1270	8632464.6200	641.8937
529218.5810	8632474.7000	640.9499
529233.7450	8632482.6800	639.7926
529247.6770	8632493.0800	638.3760
529264.2330	8632503.9500	637.0275
529291.1620	8632524.4900	634.9048
