529257.4440	8632511.5900	626.5441
529255.1300	8632511.0700	626.2150
529247.2590	8632507.2300	626.7853
529238.8410	8632500.7000	627.4923
529231.8720	8632496.2800	627.8934
529221.4780	8632490.3500	628.6975
529215.7880	8632487.0500	629.0413
529208.1280	8632482.9000	629.5764
529203.8870	8632479.3700	629.7763
529197.5860	8632474.9400	630.2302
529189.0760	8632466.7900	631.2593
529177.4290	8632457.4700	632.6825
529173.2400	8632453.7700	633.2103
529161.2700	8632444.7100	634.6199
529158.9660	8632443.0600	634.8562
529159.7520	8632442.5400	636.3522
529177.9990	8632457.2200	634.0413
529189.9530	8632466.9700	632.3847
529202.8160	8632476.4200	630.9719
529212.5020	8632483.9000	630.1998
529226.3860	8632492.2200	629.2040
529246.1000	8632504.8600	627.6205
529254.5740	8632510.0500	627.0091
