529372.0810	8632557.2200	645.0491
529368.2110	8632555.8400	644.3927
529363.5700	8632554.4800	644.2586
529361.9490	8632553.9900	644.1619
529352.8100	8632547.8000	644.9783
529348.9720	8632546.4300	644.9430
529346.9990	8632544.9300	644.8822
529344.3620	8632542.2900	645.7244
529338.6560	8632540.2900	645.7781
529336.8460	8632537.3700	646.1748
529332.0800	8632534.1000	646.1486
529327.9930	8632532.3000	646.0415
529325.6790	8632531.5400	646.0377
529315.3460	8632527.0200	647.0036
529310.6090	8632522.2300	646.8519
529305.7930	8632519.5000	647.3525
529300.6440	8632518.5900	647.7038
529295.7640	8632515.8400	648.0365
529293.2680	8632512.4600	648.1002
529289.1880	8632511.2200	648.2732
529287.1510	8632508.1300	648.2965
529285.9070	8632505.2300	648.7520
529283.2830	8632503.1500	649.2940
529280.7690	8632502.3400	649.4598
529276.3790	8632500.0400	649.1192
529274.4710	8632498.0100	649.2146
529271.1880	8632495.9500	649.2652
529263.9010	8632491.7700	649.5219
529259.4360	8632488.0200	649.7706
529260.4330	8632487.0500	652.0048
529260.8700	8632486.7600	652.5623
529273.5020	8632496.3000	652.1879
529288.5350	8632508.1100	651.4348
529301.3130	8632517.6600	650.5721
529318.4250	8632527.4800	649.3600
529341.0010	8632540.5700	647.7196
529356.0290	8632548.1500	646.5505
529369.6410	8632555.6000	645.4524
