513275.3330	8655741.8500	807.0720
513248.8110	8655747.3700	808.0375
513231.8750	8655749.4300	807.6828
513220.0900	8655752.4500	807.6681
513207.0200	8655760.1300	806.8956
513196.5030	8655763.6000	806.8291
513184.7760	8655766.9300	806.6471
513170.7420	8655769.2700	805.7479
513159.5590	8655765.0900	804.9780
513135.1260	8655755.7900	803.5589
513121.5740	8655751.6200	802.7873
513104.0840	8655746.6000	801.1149
513091.9610	8655743.7800	800.5864
513076.8420	8655738.8400	800.2831
513064.0670	8655733.6900	798.9819
513047.0200	8655728.5100	797.4185
513034.7800	8655723.7100	796.5283
