513229.7470	8655735.5200	822.4070
513196.0220	8655744.4300	822.4055
513163.7970	8655744.4900	820.7875
513132.1980	8655733.5100	818.1520
513115.5430	8655727.9400	817.6936
513099.4630	8655721.6700	818.2536
513083.8030	8655716.3600	818.0711
513060.5430	8655709.5700	815.7677
513044.3930	8655702.8200	814.8375
513025.7180	8655695.1500	812.6657
513001.9390	8655686.8300	811.0572
512980.5780	8655682.7400	809.9818
512963.6000	8655680.5800	808.7009
512945.2630	8655674.7900	806.7378
512929.2910	8655671.6200	805.2001
512863.1990	8655662.7600	800.9237
512820.0440	8655662.6600	798.7452
512689.2350	8655662.8500	792.8122
512648.1620	8655669.7700	790.5071
512631.9260	8655670.5000	790.9801
